filename,xmin,ymin,xmax,ymax,class
305016.jpg,1522,816,1706,950,D20
305017.jpg,1098,578,1207,613,D40
305017.jpg,1473,531,1705,706,D20
305017.jpg,0,680,483,942,D20
305017.jpg,637,631,1143,956,D35
305017.jpg,1523,808,1706,952,D20
305050.jpg,435,1110,498,1172,D40
305050.jpg,288,958,561,1218,D20
305050.jpg,339,630,521,866,D12
305050.jpg,338,630,527,863,D20
305050.jpg,384,593,439,627,D40
305050.jpg,396,480,481,516,D40
305228.jpg,196,956,382,1706,D00
305228.jpg,486,547,584,618,D40
305231.jpg,697,187,825,268,D00
305231.jpg,72,469,237,740,D00
305231.jpg,438,595,515,652,D40
305235.jpg,446,638,653,727,D40
305240.jpg,612,525,697,723,D00
305240.jpg,541,721,637,792,D40
305245.jpg,430,563,490,603,D40
305245.jpg,442,879,538,931,D40
305247.jpg,378,473,503,527,D20
305247.jpg,361,676,519,755,D40
305247.jpg,377,796,540,907,D40
305819.jpg,347,674,458,824,D20
305819.jpg,348,675,454,823,D12
305819.jpg,381,552,542,652,D20
305819.jpg,464,667,577,717,D40
305819.jpg,309,954,738,1685,D20
305887.jpg,128,707,726,1168,D40
305887.jpg,282,998,721,1178,D20
305887.jpg,94,833,261,1021,D12
305887.jpg,548,472,697,586,D12
305887.jpg,380,267,570,465,D00
305887.jpg,292,522,552,602,D40
305887.jpg,275,805,560,1006,D40
305888.jpg,7,999,174,1172,D20
305888.jpg,231,1218,635,1482,D12
305888.jpg,250,860,442,960,D12
305888.jpg,0,711,288,766,D10
305888.jpg,346,642,735,754,D40
305888.jpg,8,997,169,1177,D12
305888.jpg,487,360,817,581,D00
305888.jpg,186,962,526,1202,D40
306739.jpg,1,539,79,594,D12
306739.jpg,466,713,936,907,D20
306739.jpg,457,904,960,1210,D20
306739.jpg,485,503,769,707,D20
306748.jpg,0,900,150,1193,D00
306748.jpg,635,183,952,605,D21
306803.jpg,844,679,1074,954,D20
306803.jpg,492,441,685,564,D20
306803.jpg,702,430,878,521,D20
306907.jpg,393,995,510,1150,D40
306907.jpg,398,963,449,1007,D40
306907.jpg,126,1257,679,1702,D20
306907.jpg,243,623,599,964,D20
307147.jpg,484,680,688,1335,D00
307149.jpg,310,736,430,788,D40
307149.jpg,321,823,479,906,D40
307149.jpg,713,863,957,1132,D00
307153.jpg,405,812,533,901,D12
307153.jpg,2,1421,349,1704,D12
307153.jpg,5,887,234,1116,D00
307153.jpg,285,1031,480,1135,D40
307188.jpg,194,591,282,741,D40
307188.jpg,433,618,498,653,D40
307207.jpg,212,668,673,944,D35
307237.jpg,254,647,358,682,D10
307237.jpg,416,465,459,500,D40
307237.jpg,769,408,1054,597,D20
307237.jpg,905,576,988,621,D40
307251.jpg,123,790,219,972,D00
307251.jpg,149,600,285,720,D12
307251.jpg,2,792,84,964,D00
307251.jpg,302,616,431,692,D40
307251.jpg,367,817,506,915,D40
307251.jpg,434,1323,751,1669,D12
314552.jpg,347,0,488,632,D00
314552.jpg,327,632,1207,933,D40
316206.jpg,414,752,509,818,D40
318411.jpg,733,1463,949,1706,D20
318411.jpg,399,835,545,892,D40
318447.jpg,307,566,402,626,D12
318447.jpg,4,1261,219,1312,D10
318447.jpg,323,946,435,1032,D40
318447.jpg,349,891,421,938,D40
318447.jpg,373,956,433,1015,D40
318447.jpg,4,606,106,702,D00
318447.jpg,261,1529,411,1705,D12
318447.jpg,1,609,112,703,D12
318447.jpg,308,649,401,744,D12
318447.jpg,1,1525,247,1581,D10
318447.jpg,312,762,397,885,D12
318447.jpg,219,1041,466,1293,D12
318448.jpg,420,1005,659,1197,D35
318448.jpg,420,643,706,955,D12
318449.jpg,155,1181,530,1349,D35
318449.jpg,837,1217,958,1257,D10
318453.jpg,0,678,180,717,D10
318454.jpg,138,543,179,686,D00
318454.jpg,315,588,441,642,D40
318782.jpg,801,399,974,479,D40
318782.jpg,799,393,998,482,D35
318782.jpg,1339,522,1673,687,D35
318783.jpg,175,1013,410,1134,D35
318783.jpg,2,629,235,971,D12
318783.jpg,277,1256,595,1401,D35
318981.jpg,335,1275,444,1390,D00
318981.jpg,781,686,900,799,D00
318981.jpg,670,669,898,821,D12
318981.jpg,48,761,585,1159,D12
318981.jpg,555,773,640,839,D40
318987.jpg,867,580,1322,810,D20
318987.jpg,332,474,714,622,D12
318987.jpg,777,605,869,668,D40
318987.jpg,0,743,382,957,D12
318987.jpg,885,580,1706,862,D20
318988.jpg,15,617,211,787,D00
318989.jpg,349,1207,845,1654,D20
318990.jpg,596,890,665,943,D40
318990.jpg,420,857,504,912,D40
318990.jpg,883,609,955,675,D00
318999.jpg,795,768,946,1024,D00
318999.jpg,634,502,677,580,D00
318999.jpg,722,653,773,731,D00
318999.jpg,848,859,948,1022,D00
318999.jpg,383,413,501,459,D40
319000.jpg,452,614,503,682,D00
319000.jpg,355,1426,451,1706,D00
319000.jpg,189,626,403,806,D40
319000.jpg,412,1024,519,1134,D12
319000.jpg,450,618,559,742,D00
319001.jpg,480,339,507,407,D00
319001.jpg,656,712,689,763,D00
319001.jpg,465,1099,907,1543,D12
319001.jpg,368,601,507,659,D40
319002.jpg,312,742,388,796,D40
319002.jpg,1525,587,1703,646,D10
319002.jpg,436,442,524,483,D40
319005.jpg,1316,782,1702,959,D20
321547.jpg,310,988,376,1029,D40
321548.jpg,125,883,693,1243,D20
321550.jpg,484,1111,664,1194,D40
321550.jpg,548,364,703,491,D20
321550.jpg,549,1231,959,1702,D12
321550.jpg,869,430,954,531,D00
321550.jpg,528,581,783,1090,D20
322474.jpg,910,645,959,684,D40
322475.jpg,668,1386,927,1705,D00
322476.jpg,1054,511,1106,657,D00
322476.jpg,191,297,293,381,D40
322508.jpg,365,642,796,818,D40
322508.jpg,256,418,320,454,D40
322508.jpg,17,486,364,823,D20
322508.jpg,1356,681,1614,826,D40
323001.jpg,341,792,516,877,D40
323001.jpg,340,792,520,874,D35
323304.jpg,632,320,945,438,D12
323304.jpg,428,741,531,856,D40
323647.jpg,363,1115,544,1685,D00
323647.jpg,382,579,657,875,D20
323647.jpg,4,542,157,721,D00
323695.jpg,159,563,798,1062,D40
323696.jpg,1417,189,1706,413,D35
323696.jpg,1329,725,1457,807,D40
323696.jpg,1224,543,1333,621,D40
323696.jpg,505,260,1057,603,D40
323720.jpg,292,521,543,729,D12
335239.jpg,372,949,416,1035,D00
335239.jpg,358,950,560,1097,D35
336459.jpg,290,714,700,920,D20
336459.jpg,129,557,375,719,D12
336459.jpg,377,553,711,711,D40
336464.jpg,79,682,588,1038,D35
336479.jpg,505,605,701,814,D20
336479.jpg,350,1006,822,1445,D20
336479.jpg,454,832,680,968,D40
336575.jpg,282,791,779,1057,D12
336575.jpg,456,665,601,760,D40
336594.jpg,182,1335,261,1386,D40
336594.jpg,1,1276,175,1473,D12
336594.jpg,599,448,838,621,D20
336594.jpg,684,613,750,644,D40
336607.jpg,341,546,414,581,D40
336607.jpg,282,645,468,729,D35
336607.jpg,295,650,470,718,D40
336705.jpg,885,208,932,301,D00
336705.jpg,624,163,677,273,D00
336705.jpg,861,158,929,298,D00
336705.jpg,997,713,1108,861,D40
336705.jpg,367,560,634,785,D35
336752.jpg,683,445,815,534,D12
336752.jpg,534,561,676,673,D12
336752.jpg,685,445,813,534,D20
336752.jpg,4,327,125,362,D60
336752.jpg,518,684,601,750,D40
337973.jpg,966,343,1105,458,D00
337973.jpg,194,313,260,699,D00
337973.jpg,774,505,1107,935,D12
337973.jpg,417,956,857,1470,D12
337973.jpg,731,75,866,157,D00
337973.jpg,14,1030,232,1477,D00
337973.jpg,0,141,69,347,D00
337973.jpg,269,839,421,962,D40
337973.jpg,889,393,954,487,D40
354347.jpg,447,511,607,622,D40
354404.jpg,647,581,859,765,D40
430875.jpg,22,646,66,799,D00
430875.jpg,572,1257,808,1477,D12
430875.jpg,705,1050,994,1240,D40
430877.jpg,611,843,773,958,D35
452810.jpg,311,394,762,716,D40
482807.jpg,399,580,660,801,D40
55056.jpg,883,478,1009,599,D20
55056.jpg,671,616,896,840,D12
55056.jpg,1079,437,1317,538,D20
55056.jpg,955,677,1302,923,D20
55056.jpg,580,507,711,631,D12
55056.jpg,1134,569,1474,724,D20
55056.jpg,735,701,877,853,D00
55056.jpg,715,492,876,581,D40
61032.jpg,383,757,655,831,D40
61105.jpg,689,518,747,539,D40
61105.jpg,649,780,699,903,D00
66922.jpg,137,974,395,1120,D40
66922.jpg,459,994,669,1110,D40
67369.jpg,129,991,314,1405,D20
67369.jpg,282,762,719,999,D20
67369.jpg,230,41,493,304,D20
67369.jpg,354,481,643,731,D20
67369.jpg,335,1012,529,1154,D40
67372.jpg,566,1240,828,1537,D12
67372.jpg,239,1213,520,1411,D40
67376.jpg,563,92,640,355,D00
67376.jpg,0,84,422,378,D35
67376.jpg,587,1593,833,1907,D12
67376.jpg,237,963,682,1250,D40
67376.jpg,350,539,667,987,D12
67376.jpg,308,104,386,359,D00
67376.jpg,184,1225,707,1582,D20
67376.jpg,335,1020,578,1194,D40
67381.jpg,380,1728,857,1901,D12
67381.jpg,33,1033,624,1432,D12
67381.jpg,238,848,601,974,D40
67381.jpg,373,1727,852,1831,D10
67381.jpg,174,435,831,846,D20
67395.jpg,339,632,666,924,D20
67395.jpg,0,369,143,630,D12
67395.jpg,183,1139,858,1882,D12
67395.jpg,0,366,145,566,D00
67395.jpg,153,118,369,345,D00
67395.jpg,268,938,487,1083,D40
67396.jpg,138,702,757,1210,D40
67396.jpg,112,1224,857,1902,D20
67396.jpg,197,619,676,871,D20
67396.jpg,359,897,508,1047,D40
67402.jpg,243,1274,638,1544,D12
67402.jpg,164,1006,646,1328,D40
67402.jpg,682,1503,838,1905,D00
67402.jpg,61,644,600,1017,D12
67402.jpg,312,1058,506,1235,D40
67413.jpg,0,759,298,1034,D20
67413.jpg,12,631,818,1201,D40
67413.jpg,342,852,546,976,D40
67416.jpg,0,612,238,961,D20
67416.jpg,251,775,530,989,D40
67683.jpg,295,647,443,806,D12
67683.jpg,383,802,628,1021,D20
67683.jpg,446,781,489,813,D40
67683.jpg,371,819,682,1378,D20
67683.jpg,294,652,453,794,D20
67725.jpg,139,1006,476,1331,D35
67725.jpg,0,388,53,517,D00
67725.jpg,69,305,133,366,D00
68078.jpg,164,764,346,949,D12
68078.jpg,210,598,345,682,D12
68078.jpg,479,711,669,886,D12
68078.jpg,117,1174,217,1248,D40
68078.jpg,263,969,319,1047,D40
68078.jpg,156,769,350,951,D20
68078.jpg,476,711,668,888,D20
68078.jpg,338,772,465,827,D40
68079.jpg,92,780,645,1012,D20
68079.jpg,48,781,296,1090,D20
68079.jpg,40,1158,463,1447,D12
68079.jpg,329,1011,480,1079,D40
68080.jpg,87,592,628,834,D20
68080.jpg,462,853,713,1048,D20
68080.jpg,525,1075,647,1129,D40
68080.jpg,204,850,701,1015,D20
68080.jpg,284,1027,491,1093,D40
68080.jpg,0,898,257,1093,D20
68110.jpg,9,954,369,1263,D20
68110.jpg,569,383,827,471,D20
68110.jpg,286,797,529,928,D40
68111.jpg,56,1052,395,1324,D20
68111.jpg,468,698,828,1016,D20
68111.jpg,583,974,857,1243,D20
68111.jpg,269,312,625,473,D20
68111.jpg,222,880,431,1041,D40
68119.jpg,315,1073,561,1228,D40
68154.jpg,171,789,273,1092,D40
68154.jpg,511,940,795,1315,D40
68161.jpg,422,1032,647,1254,D40
68161.jpg,59,775,407,1021,D12
68164.jpg,60,1065,526,1399,D40
68164.jpg,475,788,609,888,D21
68164.jpg,531,1090,849,1421,D12
68183.jpg,200,755,591,1083,D40
68183.jpg,17,1046,207,1906,D00
68183.jpg,288,174,439,730,D00
68183.jpg,187,759,611,1100,D35
68186.jpg,11,911,302,1323,D20
68186.jpg,538,798,854,1370,D20
68186.jpg,0,785,858,1381,D40
68208.jpg,289,845,538,945,D40
68208.jpg,151,534,467,654,D20
68208.jpg,3,656,235,834,D12
68208.jpg,506,513,854,831,D20
68224.jpg,351,580,533,872,D20
68224.jpg,0,512,123,659,D00
68224.jpg,288,879,531,1168,D40
68251.jpg,234,1006,601,1212,D20
68251.jpg,304,777,474,831,D12
68251.jpg,182,1005,241,1215,D00
68251.jpg,255,533,328,805,D00
68251.jpg,301,840,472,983,D40
68264.jpg,700,893,857,955,D10
68264.jpg,530,916,692,1062,D40
68264.jpg,141,851,450,1128,D40
68294.jpg,0,1235,155,1881,D12
68294.jpg,411,389,666,584,D20
68294.jpg,628,84,858,233,D20
68294.jpg,467,1123,851,1704,D20
68294.jpg,295,915,570,1126,D40
68485.jpg,258,237,447,320,D12
68485.jpg,255,829,628,1035,D20
68485.jpg,353,1004,433,1058,D40
68485.jpg,350,746,463,816,D40
68485.jpg,448,351,539,680,D00
68506.jpg,152,1223,338,1882,D12
68506.jpg,43,1167,195,1265,D40
68506.jpg,293,972,470,1158,D40
68509.jpg,297,1281,382,1907,D00
68509.jpg,316,959,497,1129,D40
68521.jpg,273,1227,410,1907,D00
68523.jpg,343,1000,480,1202,D40
68605.jpg,538,621,722,691,D40
68605.jpg,504,1125,632,1259,D40
68605.jpg,237,737,302,767,D40
68605.jpg,77,983,213,1096,D40
68605.jpg,144,885,209,964,D40
68606.jpg,0,847,799,1300,D40
68625.jpg,118,895,553,1226,D35
68632.jpg,167,1077,746,1350,D40
69022.jpg,396,155,587,209,D10
69022.jpg,367,779,400,909,D00
69022.jpg,0,371,68,416,D40
69022.jpg,262,115,593,209,D10
69022.jpg,356,915,547,1047,D40
69026.jpg,318,996,707,1323,D20
69026.jpg,142,714,308,833,D40
69026.jpg,488,812,700,960,D40
69027.jpg,699,862,749,904,D40
69027.jpg,539,738,601,778,D40
69027.jpg,676,561,756,736,D00
69579.jpg,37,435,548,726,D20
69579.jpg,348,964,528,1078,D40
69579.jpg,0,1137,823,1900,D20
69583.jpg,316,1146,510,1270,D40
69604.jpg,413,414,470,717,D00
69604.jpg,457,1094,534,1239,D40
69604.jpg,131,373,270,637,D00
69610.jpg,408,464,469,891,D00
69610.jpg,2,368,220,752,D00
69778.jpg,384,748,489,861,D40
69778.jpg,152,196,253,595,D00
69778.jpg,244,873,594,1168,D12
69783.jpg,74,980,821,1895,D20
69783.jpg,234,537,669,844,D20
69783.jpg,372,857,531,954,D40
69784.jpg,365,524,558,814,D12
69784.jpg,373,558,414,602,D40
69784.jpg,367,557,556,824,D40
69784.jpg,368,460,411,519,D40
69784.jpg,390,926,547,1132,D40
69784.jpg,408,1424,492,1523,D40
69786.jpg,489,176,575,354,D00
69786.jpg,656,269,709,434,D00
69786.jpg,663,269,746,622,D00
69786.jpg,613,839,717,921,D40
69786.jpg,677,1004,760,1068,D40
69786.jpg,19,625,210,938,D00
69863.jpg,462,1024,606,1111,D40
70056.jpg,277,1100,423,1441,D40
70056.jpg,312,772,663,1077,D35
70056.jpg,345,772,656,1072,D40
70058.jpg,262,1103,568,1319,D35
70063.jpg,186,627,633,913,D35
70063.jpg,173,910,565,1225,D35
70064.jpg,315,731,736,1045,D35
70064.jpg,218,919,693,1248,D35
70069.jpg,181,597,807,1204,D35
70071.jpg,238,1278,505,1488,D35
70071.jpg,324,660,422,715,D40
70082.jpg,346,1219,673,1484,D20
70082.jpg,374,841,790,1008,D12
70082.jpg,412,1015,559,1152,D40
70096.jpg,253,761,289,849,D00
70096.jpg,268,1217,554,1366,D40
77818.jpg,416,1326,681,1884,D40
77850.jpg,397,227,538,346,D20
77850.jpg,15,887,307,1096,D20
77850.jpg,535,729,857,1104,D20
77850.jpg,0,399,854,809,D20
77850.jpg,397,227,539,345,D12
77850.jpg,641,195,857,389,D20
77850.jpg,0,1247,383,1550,D20
77853.jpg,143,1223,311,1365,D12
77854.jpg,264,345,611,638,D20
77854.jpg,177,743,545,996,D20
77854.jpg,282,1065,408,1159,D40
77854.jpg,73,1181,573,1548,D20
78253.jpg,110,1280,735,1903,D20
78253.jpg,410,786,482,832,D40
78257.jpg,3,1134,776,1873,D20
78257.jpg,335,968,548,1089,D40
78261.jpg,12,713,849,958,D20
78261.jpg,364,982,583,1163,D40
78261.jpg,7,1213,858,1907,D20
78263.jpg,247,931,737,1250,D40
78263.jpg,312,888,620,982,D20
78263.jpg,0,908,277,1242,D20
78263.jpg,0,734,136,880,D20
78263.jpg,308,991,581,1237,D40
78263.jpg,3,1281,850,1901,D20
78265.jpg,569,728,849,990,D20
78265.jpg,34,1021,857,1891,D20
78265.jpg,247,807,548,994,D40
78267.jpg,9,1183,857,1896,D20
78267.jpg,648,1104,758,1208,D40
78267.jpg,41,821,548,1183,D40
78270.jpg,358,226,459,419,D12
78270.jpg,363,244,462,422,D20
78270.jpg,569,700,807,939,D12
78270.jpg,12,936,847,1882,D20
78270.jpg,254,448,609,724,D20
78270.jpg,272,753,551,923,D40
78273.jpg,280,919,601,1148,D40
78275.jpg,0,720,133,868,D20
78275.jpg,384,1362,585,1508,D40
78275.jpg,246,1070,584,1341,D40
78280.jpg,203,321,431,470,D20
78280.jpg,2,926,295,1449,D20
78280.jpg,355,1021,524,1161,D40
78280.jpg,29,529,394,860,D20
78280.jpg,207,317,431,463,D12
78283.jpg,39,755,815,1130,D40
78283.jpg,332,886,479,1000,D40
78283.jpg,520,782,858,1050,D20
78283.jpg,0,796,297,1088,D20
78285.jpg,364,344,467,801,D00
78285.jpg,334,914,614,1263,D40
78293.jpg,287,1142,460,1244,D40
78295.jpg,388,1116,636,1301,D40
78316.jpg,255,986,648,1154,D40
78316.jpg,0,1095,153,1170,D40
78316.jpg,393,795,461,974,D00
78331.jpg,346,752,500,925,D40
78331.jpg,315,166,479,598,D12
78331.jpg,276,605,517,733,D20
78331.jpg,69,1164,721,1884,D20
78331.jpg,638,196,858,475,D12
78331.jpg,301,179,493,597,D20
78331.jpg,174,689,597,1150,D40
78332.jpg,365,428,623,638,D12
78332.jpg,273,849,476,1037,D40
78594.jpg,215,634,623,933,D20
78594.jpg,724,458,858,610,D20
78594.jpg,0,956,263,1418,D20
78594.jpg,287,952,700,1262,D40
78647.jpg,18,1412,841,1901,D12
78647.jpg,230,888,601,1321,D40
78647.jpg,19,1412,840,1907,D20
78647.jpg,659,0,738,83,D00
78647.jpg,256,559,695,872,D12
78649.jpg,404,841,561,993,D40
78650.jpg,6,785,336,1064,D20
78650.jpg,312,640,684,843,D20
78650.jpg,371,866,568,988,D40
78651.jpg,306,491,429,562,D12
78651.jpg,132,980,679,1258,D40
78652.jpg,275,1256,732,1474,D12
78652.jpg,325,948,559,1103,D40
78656.jpg,367,804,460,872,D40
78656.jpg,163,190,246,226,D40
78657.jpg,281,1184,752,1785,D12
78657.jpg,232,856,563,1171,D40
78658.jpg,58,1234,699,1552,D20
78658.jpg,234,936,693,1230,D40
78665.jpg,124,629,771,975,D20
78665.jpg,38,1204,841,1905,D20
78665.jpg,260,1007,478,1166,D40
78666.jpg,347,261,399,347,D00
78666.jpg,5,782,473,925,D20
78666.jpg,0,287,57,416,D00
78666.jpg,95,958,363,1146,D40
78666.jpg,181,364,454,453,D20
78666.jpg,10,1393,854,1900,D20
78666.jpg,406,1043,849,1375,D20
78669.jpg,0,481,133,643,D00
78669.jpg,191,954,654,1243,D40
78670.jpg,478,332,562,392,D00
78670.jpg,380,717,487,783,D40
78670.jpg,326,947,441,1011,D40
78676.jpg,190,723,631,1122,D40
78678.jpg,500,909,712,1064,D20
78678.jpg,269,507,444,648,D20
78678.jpg,254,787,489,926,D40
78679.jpg,0,1394,209,1892,D12
78679.jpg,172,884,611,1241,D40
78679.jpg,467,1190,842,1596,D20
78679.jpg,280,944,502,1113,D40
78680.jpg,114,1019,857,1897,D20
78680.jpg,47,511,329,712,D20
78680.jpg,533,487,857,674,D20
78680.jpg,280,838,535,980,D40
78682.jpg,574,709,750,952,D20
78682.jpg,187,671,556,1041,D40
78683.jpg,298,579,483,702,D12
78683.jpg,279,810,598,1055,D40
78684.jpg,343,917,514,1027,D40
78685.jpg,255,748,552,948,D40
78685.jpg,255,459,450,514,D60
78691.jpg,78,719,733,1152,D40
78692.jpg,236,907,645,1149,D40
78695.jpg,200,716,574,956,D40
78695.jpg,151,718,654,1189,D40
78698.jpg,368,661,695,864,D20
78698.jpg,293,488,497,622,D20
78698.jpg,229,915,625,1216,D40
78699.jpg,330,921,530,1084,D40
78700.jpg,114,923,727,1374,D40
78700.jpg,337,954,534,1081,D40
78700.jpg,428,406,544,609,D00
78700.jpg,232,713,693,932,D20
78801.jpg,309,771,354,931,D00
78801.jpg,292,934,485,1014,D40
78805.jpg,365,1087,678,1293,D40
78808.jpg,51,434,154,770,D00
78808.jpg,614,1140,772,1886,D00
78808.jpg,520,202,587,636,D00
78808.jpg,68,312,213,438,D00
78808.jpg,539,410,601,667,D00
78810.jpg,0,1137,808,1858,D20
78810.jpg,167,605,559,894,D20
78810.jpg,366,931,555,1068,D40
78819.jpg,289,1005,426,1234,D20
78819.jpg,446,1185,521,1414,D00
78819.jpg,231,1360,388,1639,D20
78819.jpg,357,479,466,782,D20
78819.jpg,310,790,447,955,D40
78820.jpg,565,1474,702,1646,D20
78820.jpg,517,1241,662,1479,D20
78823.jpg,523,960,857,1285,D12
78823.jpg,8,1449,118,1733,D00
78827.jpg,722,852,794,903,D40
78827.jpg,273,855,780,1139,D40
78827.jpg,560,1463,856,1907,D12
78827.jpg,7,567,219,625,D40
78827.jpg,391,903,689,1085,D40
78827.jpg,273,746,525,842,D40
78833.jpg,572,233,699,361,D20
78833.jpg,283,380,542,666,D20
78833.jpg,744,361,858,513,D00
78833.jpg,182,683,625,990,D20
78833.jpg,5,1478,774,1907,D20
78833.jpg,76,997,775,1466,D40
78839.jpg,330,538,550,691,D20
78839.jpg,302,714,587,874,D40
79661.jpg,118,634,210,902,D00
79661.jpg,0,1418,318,1493,D10
79661.jpg,267,246,339,409,D00
79661.jpg,435,1409,857,1496,D10
79661.jpg,403,916,570,1041,D40
79675.jpg,390,1181,459,1444,D00
79675.jpg,535,434,604,519,D00
79675.jpg,472,532,520,561,D40
79693.jpg,286,748,574,935,D20
79693.jpg,319,555,556,731,D20
79693.jpg,51,1555,844,1904,D12
79693.jpg,196,947,647,1428,D20
79701.jpg,508,976,567,1023,D40
79701.jpg,274,538,511,712,D20
79701.jpg,261,623,605,938,D20
79701.jpg,202,979,485,1390,D20
79701.jpg,512,1096,752,1346,D40
79701.jpg,285,1400,852,1903,D20
79702.jpg,361,901,528,990,D40
79702.jpg,237,589,524,868,D20
79731.jpg,696,414,848,789,D00
79731.jpg,662,22,715,106,D00
79731.jpg,200,1277,840,1657,D12
79731.jpg,245,1055,546,1253,D40
79731.jpg,406,659,567,825,D40
79732.jpg,233,971,293,1040,D40
79732.jpg,595,936,660,981,D40
79732.jpg,182,1230,683,1900,D20
79732.jpg,279,814,328,848,D40
79732.jpg,330,1013,654,1206,D40
80012.jpg,337,997,571,1237,D35
80012.jpg,366,998,559,1227,D40
80103.jpg,696,778,796,972,D00
80103.jpg,8,767,839,1024,D60
80109.jpg,93,509,339,1392,D00
80109.jpg,64,910,240,1423,D00
80110.jpg,323,947,524,1068,D40
80110.jpg,511,646,549,781,D00
80110.jpg,287,384,332,584,D00
80110.jpg,418,376,514,608,D00
80111.jpg,424,1199,483,1447,D00
80111.jpg,0,628,279,772,D35
80115.jpg,188,1168,529,1248,D10
80124.jpg,268,721,412,868,D40
80124.jpg,324,1225,579,1441,D40
80125.jpg,270,1018,641,1445,D40
80128.jpg,311,759,796,886,D40
80137.jpg,366,976,689,1254,D40
80186.jpg,489,857,554,1087,D00
80186.jpg,578,1286,728,1907,D00
80186.jpg,131,932,388,1010,D40
80186.jpg,384,1101,596,1262,D40
80202.jpg,387,1209,568,1369,D40
80202.jpg,348,424,482,507,D40
80408.jpg,224,919,813,1336,D40
80408.jpg,264,952,535,1350,D40
80413.jpg,633,1233,741,1560,D00
80413.jpg,205,1135,305,1907,D00
80413.jpg,563,917,632,1125,D00
80413.jpg,265,593,341,1156,D00
80444.jpg,457,774,510,878,D40
80444.jpg,592,25,672,158,D00
80585.jpg,301,771,562,937,D40
80585.jpg,298,761,568,1052,D35
80629.jpg,24,1305,152,1758,D00
80629.jpg,135,876,251,1233,D00
