filename,xmin,ymin,xmax,ymax,class
101158.jpg,166,769,290,970,D20
101158.jpg,0,1027,131,1327,D12
101158.jpg,314,488,857,991,D12
101158.jpg,170,988,629,1230,D40
101158.jpg,278,1247,858,1893,D12
101163.jpg,450,1019,858,1439,D12
101163.jpg,199,1025,392,1122,D40
101163.jpg,65,1459,838,1907,D12
101163.jpg,179,679,844,1002,D20
101164.jpg,0,999,190,1439,D12
101164.jpg,614,1427,854,1903,D12
101164.jpg,298,995,835,1328,D20
101165.jpg,504,669,812,904,D12
101165.jpg,154,1724,286,1900,D20
101165.jpg,566,965,858,1281,D20
101165.jpg,301,1582,858,1907,D12
101165.jpg,563,962,857,1284,D12
101166.jpg,447,767,516,961,D00
101808.jpg,518,1462,714,1907,D40
101808.jpg,104,1009,582,1428,D35
101814.jpg,344,1078,727,1262,D40
101862.jpg,0,1382,790,1906,D20
101862.jpg,5,1385,349,1907,D20
101862.jpg,218,802,653,1198,D12
101862.jpg,501,1447,795,1907,D12
101862.jpg,0,1386,353,1907,D12
101971.jpg,272,1139,422,1241,D21
103980.jpg,580,721,889,814,D40
103981.jpg,573,359,928,756,D40
103981.jpg,575,421,737,530,D40
103981.jpg,300,464,598,760,D20
1278377.jpg,500,619,783,704,D20
1278377.jpg,37,671,447,850,D20
1278377.jpg,1120,662,1476,722,D10
1278377.jpg,472,661,955,966,D40
128198.jpg,788,246,865,273,D10
128198.jpg,208,125,470,235,D12
128198.jpg,8,632,260,799,D20
128198.jpg,359,1374,410,1425,D40
128198.jpg,734,464,772,511,D40
128198.jpg,253,582,786,858,D40
128203.jpg,0,802,929,1239,D12
128203.jpg,247,278,826,779,D40
218083.jpg,288,1239,411,1331,D35
218083.jpg,661,842,950,998,D00
218084.jpg,739,1420,955,1702,D00
218084.jpg,397,815,594,910,D40
218084.jpg,579,893,862,988,D10
22169.jpg,203,722,323,765,D40
22173.jpg,0,456,127,497,D10
22173.jpg,645,371,710,402,D40
26369.jpg,449,674,771,1101,D00
26369.jpg,597,578,778,673,D40
26370.jpg,720,486,804,534,D40
26370.jpg,643,350,702,507,D12
26370.jpg,907,191,969,218,D41
26370.jpg,715,536,775,681,D00
26370.jpg,644,349,699,508,D00
26370.jpg,1275,409,1476,553,D00
26370.jpg,402,272,586,406,D20
26370.jpg,1053,279,1253,399,D00
270580.jpg,120,742,1478,1431,D40
289007.jpg,600,1159,749,1530,D12
289007.jpg,326,636,591,813,D40
291712.jpg,409,665,504,872,D00
291712.jpg,561,925,1245,1464,D40
292919.jpg,1083,678,1244,722,D10
292919.jpg,816,1850,1013,2030,D40
292919.jpg,5,0,712,1057,D20
292919.jpg,0,596,780,1905,D20
292921.jpg,123,1391,1609,2358,D20
292921.jpg,481,1021,1316,1387,D40
292923.jpg,748,903,878,1019,D40
292925.jpg,8,1239,260,1429,D40
292925.jpg,17,1038,382,1228,D20
292925.jpg,99,675,293,1000,D00
292929.jpg,0,562,1646,1985,D40
301051.jpg,270,187,1171,960,D40
304997.jpg,554,843,959,899,D10
304997.jpg,392,617,540,895,D40
305012.jpg,776,188,852,212,D41
305012.jpg,567,666,680,765,D12
305012.jpg,139,245,300,367,D20
305012.jpg,242,1038,696,1705,D20
305012.jpg,338,780,630,1009,D20
305012.jpg,391,368,841,537,D20
305012.jpg,555,261,773,337,D20
305012.jpg,397,650,554,767,D40
305016.jpg,1193,665,1321,714,D40
305016.jpg,0,762,515,953,D12
305016.jpg,1593,608,1706,733,D20
305016.jpg,960,767,1322,954,D20
305016.jpg,752,808,876,958,D12
305016.jpg,1511,815,1706,954,D20
305017.jpg,96,884,227,937,D40
305017.jpg,1322,677,1465,764,D20
305017.jpg,428,547,679,693,D35
305017.jpg,939,759,1263,949,D20
305017.jpg,1095,582,1208,618,D40
305017.jpg,2,681,476,940,D20
305017.jpg,1276,777,1462,950,D20
305017.jpg,1459,520,1699,651,D20
305017.jpg,1493,786,1705,951,D20
305050.jpg,693,381,748,412,D00
305050.jpg,390,596,437,626,D40
305050.jpg,296,958,577,1265,D20
305050.jpg,350,643,528,884,D20
305050.jpg,394,477,478,520,D40
305228.jpg,624,824,787,1685,D00
305228.jpg,192,925,383,1705,D00
305228.jpg,487,542,583,615,D40
305231.jpg,436,595,515,656,D40
305231.jpg,63,473,239,751,D00
305235.jpg,753,1013,939,1450,D00
305235.jpg,439,636,655,732,D40
305240.jpg,607,528,692,708,D00
305240.jpg,538,720,651,778,D40
305245.jpg,144,857,367,1151,D35
305245.jpg,77,1116,788,1706,D35
305245.jpg,432,565,488,604,D40
305245.jpg,441,879,536,931,D40
305247.jpg,194,766,312,1000,D00
305247.jpg,593,644,687,676,D41
305247.jpg,380,473,497,528,D20
305247.jpg,358,680,525,744,D40
305247.jpg,375,796,545,908,D40
305819.jpg,381,555,528,659,D12
305819.jpg,324,934,753,1686,D20
305819.jpg,378,566,533,659,D20
305819.jpg,553,550,655,655,D12
305819.jpg,581,642,692,740,D12
305819.jpg,360,687,461,779,D20
305819.jpg,461,670,585,722,D40
305887.jpg,0,593,254,643,D10
305887.jpg,281,506,639,609,D40
305887.jpg,372,273,569,471,D00
305887.jpg,110,721,738,1193,D40
305888.jpg,169,969,523,1228,D40
305888.jpg,333,638,779,754,D40
305888.jpg,252,862,441,963,D12
305888.jpg,74,901,660,1489,D40
305888.jpg,4,997,168,1201,D12
305888.jpg,491,362,819,571,D00
306739.jpg,231,528,409,780,D20
306739.jpg,189,725,376,905,D20
306739.jpg,470,719,933,889,D20
306739.jpg,0,993,301,1181,D12
306739.jpg,481,496,726,753,D20
306739.jpg,454,877,960,1200,D20
306748.jpg,317,0,727,159,D20
306748.jpg,271,604,956,978,D21
306748.jpg,345,171,959,945,D21
306803.jpg,848,757,1075,955,D12
306803.jpg,0,299,210,380,D12
306803.jpg,489,441,871,568,D20
306907.jpg,267,839,637,974,D20
306907.jpg,534,976,800,1185,D12
306907.jpg,401,960,456,1009,D40
306907.jpg,501,518,600,587,D12
306907.jpg,399,1013,515,1169,D40
306907.jpg,122,1212,677,1705,D20
307149.jpg,318,736,434,785,D40
307149.jpg,555,688,682,840,D00
307149.jpg,325,823,477,897,D40
307149.jpg,717,865,956,1129,D00
307153.jpg,407,817,530,903,D12
307153.jpg,9,1136,586,1658,D20
307153.jpg,279,1028,498,1133,D40
307153.jpg,5,869,243,1108,D00
307188.jpg,303,656,584,871,D12
307188.jpg,443,885,717,1061,D12
307188.jpg,423,1135,701,1301,D12
307188.jpg,286,465,334,533,D40
307188.jpg,400,886,729,1297,D20
307188.jpg,431,615,501,654,D40
307207.jpg,265,719,669,934,D35
307237.jpg,437,518,480,588,D00
307237.jpg,1250,344,1441,459,D20
307237.jpg,422,469,454,498,D40
307237.jpg,770,414,1074,609,D20
307251.jpg,119,780,231,973,D00
307251.jpg,289,538,405,615,D12
307251.jpg,145,599,288,733,D12
307251.jpg,122,606,289,974,D12
307251.jpg,669,609,957,882,D20
307251.jpg,302,624,455,685,D40
307251.jpg,3,792,89,970,D00
307251.jpg,417,1316,813,1701,D12
307251.jpg,366,821,512,916,D40
314552.jpg,26,1290,336,2364,D12
316206.jpg,423,757,507,818,D35
316206.jpg,430,762,502,812,D40
318411.jpg,384,906,593,1004,D12
318411.jpg,403,836,546,892,D40
318447.jpg,308,650,408,754,D12
318447.jpg,355,889,415,936,D40
318447.jpg,315,760,394,882,D12
318447.jpg,0,1530,245,1581,D10
318447.jpg,373,947,439,1023,D40
318447.jpg,1,612,117,708,D12
318447.jpg,5,612,118,705,D00
318447.jpg,314,645,411,869,D12
318447.jpg,218,1065,456,1287,D12
318448.jpg,417,656,687,960,D12
318448.jpg,449,1057,642,1179,D35
318449.jpg,785,914,956,944,D10
318449.jpg,838,1224,959,1257,D10
318453.jpg,0,677,186,720,D10
318453.jpg,271,504,352,567,D00
318454.jpg,75,417,160,476,D12
318454.jpg,142,545,176,675,D00
318454.jpg,164,817,336,930,D00
318782.jpg,1101,751,1253,919,D35
318782.jpg,1336,558,1670,760,D35
318782.jpg,829,402,957,457,D40
318782.jpg,514,585,626,650,D40
318783.jpg,264,612,391,829,D40
318783.jpg,373,1020,523,1056,D10
318783.jpg,293,1259,564,1398,D35
318783.jpg,300,1265,451,1373,D35
318783.jpg,174,1010,388,1148,D35
318783.jpg,0,629,229,978,D12
318981.jpg,675,645,908,818,D12
318981.jpg,332,1276,447,1382,D00
318981.jpg,13,742,393,991,D12
318981.jpg,21,757,576,1165,D12
318981.jpg,555,776,642,844,D40
318987.jpg,200,474,579,596,D12
318987.jpg,332,480,764,665,D12
318987.jpg,898,576,1693,867,D20
318987.jpg,783,611,871,674,D40
318987.jpg,0,726,399,958,D12
318987.jpg,874,575,1298,796,D20
318987.jpg,1332,627,1706,935,D20
318988.jpg,12,532,303,786,D00
318989.jpg,1,1357,237,1630,D12
318989.jpg,1,1355,236,1628,D00
318989.jpg,316,1191,832,1696,D20
318990.jpg,1132,770,1478,951,D12
318990.jpg,886,612,951,675,D00
318999.jpg,239,407,369,565,D12
318999.jpg,653,531,772,729,D00
318999.jpg,601,715,738,1035,D12
318999.jpg,747,261,865,334,D20
318999.jpg,160,576,514,1053,D20
318999.jpg,780,741,945,1022,D00
318999.jpg,385,413,510,462,D40
319000.jpg,412,1033,521,1130,D12
319000.jpg,232,1328,315,1701,D00
319000.jpg,564,743,688,878,D00
319000.jpg,447,615,544,722,D00
319001.jpg,802,929,958,1213,D12
319001.jpg,480,341,506,403,D00
319001.jpg,655,712,691,761,D00
319001.jpg,480,1124,902,1556,D12
319001.jpg,367,603,511,659,D40
319002.jpg,1169,701,1314,762,D10
319002.jpg,1481,579,1705,644,D10
319002.jpg,419,440,529,489,D40
319002.jpg,1361,772,1692,960,D12
319005.jpg,337,597,411,633,D40
319005.jpg,756,648,1141,720,D10
319005.jpg,508,433,793,703,D35
319005.jpg,1288,767,1702,958,D12
321547.jpg,374,1084,612,1253,D40
321547.jpg,312,990,373,1029,D40
321548.jpg,381,673,635,839,D12
321548.jpg,429,518,578,658,D20
321548.jpg,762,964,902,1221,D40
321548.jpg,433,519,577,661,D12
321548.jpg,125,874,717,1231,D20
321550.jpg,550,568,756,767,D20
321550.jpg,291,512,448,629,D20
321550.jpg,552,356,693,473,D20
321550.jpg,507,1216,960,1705,D12
321550.jpg,551,358,693,471,D12
321550.jpg,874,435,953,537,D00
321550.jpg,534,569,800,1114,D20
322474.jpg,914,647,960,686,D40
322475.jpg,135,467,184,529,D00
322475.jpg,635,1302,933,1705,D00
322476.jpg,187,288,301,383,D40
322476.jpg,371,152,1116,455,D40
322508.jpg,431,321,1185,689,D20
322508.jpg,1381,672,1621,824,D40
322628.jpg,994,581,1309,780,D12
323001.jpg,359,793,522,876,D35
323304.jpg,395,723,567,867,D40
323304.jpg,435,747,538,849,D40
323647.jpg,237,571,373,868,D00
323647.jpg,618,512,663,626,D00
323647.jpg,387,500,460,567,D12
323647.jpg,375,585,671,871,D12
323647.jpg,388,1114,540,1662,D00
323647.jpg,231,571,371,890,D12
323647.jpg,6,544,162,717,D00
323647.jpg,383,580,664,869,D20
323684.jpg,120,1134,229,1360,D40
323695.jpg,181,561,811,1050,D40
323696.jpg,494,247,1069,601,D40
323720.jpg,723,554,815,591,D41
323720.jpg,90,902,203,1207,D00
323720.jpg,295,502,457,744,D12
335239.jpg,1,1026,221,1167,D35
335239.jpg,367,943,425,1040,D00
335239.jpg,339,957,627,1145,D35
336459.jpg,119,550,381,717,D12
336459.jpg,4,703,694,1103,D12
336459.jpg,396,559,703,697,D40
336464.jpg,316,968,567,1128,D35
336464.jpg,182,102,440,246,D00
336464.jpg,450,61,725,179,D12
336479.jpg,1033,569,1107,634,D00
336479.jpg,934,565,1011,608,D00
336479.jpg,504,604,709,818,D20
336479.jpg,346,1010,829,1466,D20
336479.jpg,452,830,700,997,D40
336575.jpg,240,776,609,1009,D12
336575.jpg,435,664,604,763,D40
336594.jpg,369,887,420,925,D40
336594.jpg,432,825,686,951,D20
336594.jpg,690,614,743,639,D40
336594.jpg,602,479,828,634,D20
336594.jpg,392,665,779,879,D20
336594.jpg,278,951,635,1214,D20
336594.jpg,4,1232,375,1477,D20
336607.jpg,226,459,330,592,D12
336607.jpg,336,548,414,577,D40
336607.jpg,296,635,469,719,D35
336607.jpg,53,978,591,1473,D12
336705.jpg,997,712,1108,863,D40
336705.jpg,860,154,933,295,D00
336705.jpg,408,564,639,773,D35
336752.jpg,525,573,669,670,D12
336752.jpg,5,325,138,366,D60
336752.jpg,535,737,974,1125,D20
336752.jpg,818,523,965,639,D20
336752.jpg,522,678,603,738,D40
336752.jpg,683,442,814,542,D20
337973.jpg,765,511,1105,931,D12
337973.jpg,0,145,69,347,D00
337973.jpg,16,1003,260,1467,D12
337973.jpg,0,1036,246,1476,D00
337973.jpg,695,53,864,154,D00
337973.jpg,404,975,855,1476,D20
337973.jpg,869,382,955,494,D40
337973.jpg,242,837,424,982,D40
354347.jpg,286,612,396,684,D35
354347.jpg,457,510,612,622,D40
354404.jpg,656,595,842,778,D40
430875.jpg,493,1089,789,1477,D12
430875.jpg,708,1057,991,1242,D40
430876.jpg,924,869,1108,1021,D12
430876.jpg,272,1013,1108,1476,D20
430877.jpg,246,1231,459,1370,D35
430877.jpg,955,1253,1101,1394,D00
430877.jpg,621,784,794,841,D35
452810.jpg,305,404,759,729,D40
482807.jpg,344,1551,591,1697,D40
482807.jpg,10,71,460,553,D12
482807.jpg,378,582,657,785,D40
55056.jpg,1320,554,1476,717,D20
55056.jpg,577,516,709,633,D12
55056.jpg,1156,570,1476,723,D20
55056.jpg,706,492,875,584,D40
55056.jpg,959,641,1290,925,D20
55056.jpg,874,469,1009,596,D20
55056.jpg,1030,432,1320,539,D20
61032.jpg,377,754,643,827,D40
61105.jpg,7,594,335,679,D12
61105.jpg,650,773,702,904,D00
66922.jpg,421,985,688,1114,D40
66922.jpg,129,964,419,1124,D40
67369.jpg,143,1002,323,1409,D20
67369.jpg,296,774,719,1002,D20
67369.jpg,341,471,658,754,D20
67369.jpg,339,1018,528,1160,D40
67369.jpg,197,51,530,288,D20
67372.jpg,527,1243,797,1532,D12
67372.jpg,239,1204,516,1401,D40
67376.jpg,327,826,664,1017,D12
67376.jpg,565,91,638,329,D00
67376.jpg,618,1576,775,1904,D00
67376.jpg,716,534,858,1070,D00
67376.jpg,327,827,664,1017,D20
67376.jpg,304,102,386,361,D00
67376.jpg,302,1021,629,1187,D40
67376.jpg,0,88,403,380,D60
67376.jpg,194,1198,691,1573,D20
67381.jpg,0,181,126,260,D10
67381.jpg,96,823,253,1136,D12
67381.jpg,352,1730,835,1829,D10
67381.jpg,177,442,662,874,D20
67381.jpg,17,1141,642,1438,D12
67381.jpg,97,823,253,1135,D20
67381.jpg,254,854,623,964,D40
67395.jpg,0,364,149,574,D00
67395.jpg,342,392,857,920,D20
67395.jpg,150,123,364,341,D00
67395.jpg,155,1088,850,1907,D20
67395.jpg,264,939,493,1076,D40
67396.jpg,304,80,387,149,D00
67396.jpg,134,1067,781,1297,D20
67396.jpg,196,615,676,904,D20
67396.jpg,522,755,786,1042,D20
67396.jpg,279,906,536,1052,D40
67396.jpg,62,1260,839,1907,D20
67402.jpg,685,1494,851,1903,D00
67402.jpg,101,1064,289,1285,D20
67402.jpg,72,643,594,1044,D12
67402.jpg,318,1052,511,1244,D40
67413.jpg,2,1250,672,1907,D12
67413.jpg,8,729,305,1244,D20
67413.jpg,578,656,858,1286,D12
67413.jpg,331,870,552,983,D40
67416.jpg,0,569,254,910,D20
67416.jpg,0,933,800,1879,D12
67416.jpg,12,915,842,1850,D20
67416.jpg,268,785,533,940,D40
67683.jpg,378,810,641,1064,D20
67683.jpg,356,802,729,1532,D20
67683.jpg,444,782,491,812,D40
67683.jpg,302,645,461,808,D20
67725.jpg,194,976,831,1430,D35
67725.jpg,70,312,132,365,D00
68078.jpg,490,613,605,705,D12
68078.jpg,115,1177,219,1240,D40
68078.jpg,205,607,387,689,D12
68078.jpg,162,835,408,947,D20
68078.jpg,156,828,378,948,D12
68078.jpg,615,901,857,1301,D12
68078.jpg,259,972,319,1060,D40
68078.jpg,296,766,470,831,D40
68078.jpg,470,723,665,892,D20
68079.jpg,13,420,289,464,D10
68079.jpg,118,578,424,714,D20
68079.jpg,131,581,391,695,D12
68079.jpg,200,703,267,745,D40
68079.jpg,89,777,594,993,D20
68079.jpg,33,1134,454,1423,D12
68079.jpg,327,1010,484,1083,D40
68080.jpg,523,1079,651,1134,D40
68080.jpg,142,618,388,783,D20
68080.jpg,507,864,732,1062,D20
68080.jpg,3,872,552,1012,D20
68080.jpg,0,880,278,1069,D20
68080.jpg,398,421,535,562,D12
68080.jpg,142,597,617,829,D20
68080.jpg,216,854,739,1011,D20
68080.jpg,293,1025,494,1089,D40
68110.jpg,202,467,341,741,D20
68110.jpg,333,611,512,780,D20
68110.jpg,10,913,400,1389,D20
68110.jpg,527,1104,847,1432,D20
68110.jpg,530,703,759,1110,D20
68110.jpg,564,377,780,470,D20
68110.jpg,289,801,517,916,D40
68111.jpg,281,298,636,467,D20
68111.jpg,444,697,816,881,D20
68111.jpg,491,469,629,525,D40
68111.jpg,265,357,472,472,D20
68111.jpg,496,282,618,456,D20
68111.jpg,568,935,858,1279,D20
68111.jpg,219,875,439,1031,D40
68119.jpg,303,1066,561,1225,D40
68154.jpg,502,642,652,801,D12
68154.jpg,54,602,128,762,D00
68154.jpg,166,828,270,1098,D40
68154.jpg,517,965,796,1296,D40
68155.jpg,306,823,520,1066,D35
68161.jpg,111,831,474,1065,D35
68161.jpg,417,1042,639,1255,D40
68164.jpg,111,1107,482,1435,D40
68164.jpg,502,1185,848,1419,D12
68183.jpg,6,1633,98,1904,D00
68183.jpg,123,983,234,1459,D00
68183.jpg,228,752,661,1116,D40
68186.jpg,298,913,489,1134,D40
68186.jpg,515,802,858,1389,D40
68186.jpg,523,822,857,1307,D20
68186.jpg,10,910,292,1262,D20
68208.jpg,4,549,294,821,D12
68208.jpg,174,542,465,656,D20
68208.jpg,246,819,685,983,D40
68208.jpg,500,498,858,813,D20
68224.jpg,232,326,303,402,D00
68224.jpg,0,524,115,677,D00
68224.jpg,360,515,511,885,D20
68224.jpg,370,899,517,1149,D40
68251.jpg,317,783,468,832,D12
68251.jpg,442,543,501,598,D20
68251.jpg,361,548,430,613,D20
68251.jpg,301,787,482,837,D20
68251.jpg,492,831,624,1101,D20
68251.jpg,254,551,325,796,D00
68251.jpg,184,1002,242,1205,D00
68251.jpg,282,979,613,1177,D20
68251.jpg,307,843,472,979,D40
68264.jpg,535,923,676,1072,D40
68264.jpg,133,858,450,1131,D40
68294.jpg,588,888,858,1139,D20
68294.jpg,2,1216,157,1434,D12
68294.jpg,417,346,695,575,D20
68294.jpg,712,221,857,377,D20
68294.jpg,395,1,570,64,D20
68294.jpg,427,593,704,885,D20
68294.jpg,615,85,857,215,D20
68294.jpg,465,1136,851,1691,D20
68294.jpg,306,906,571,1126,D40
68485.jpg,487,465,533,695,D00
68485.jpg,438,347,474,439,D00
68485.jpg,619,1130,857,1881,D12
68485.jpg,258,237,453,320,D12
68485.jpg,363,1006,428,1055,D40
68485.jpg,286,819,627,1051,D20
68485.jpg,509,739,579,797,D40
68485.jpg,306,502,433,741,D12
68485.jpg,462,369,538,705,D00
68485.jpg,357,751,458,812,D40
68506.jpg,475,1190,621,1899,D00
68506.jpg,231,1286,335,1536,D40
68506.jpg,407,557,464,745,D20
68506.jpg,517,1475,611,1906,D00
68506.jpg,138,1596,284,1906,D40
68506.jpg,307,947,488,1147,D40
68509.jpg,301,1255,386,1907,D00
68509.jpg,555,1762,641,1906,D20
68509.jpg,203,571,446,1012,D12
68509.jpg,541,1523,627,1765,D20
68509.jpg,419,422,488,540,D40
68521.jpg,318,770,369,917,D00
68521.jpg,284,1226,407,1900,D00
68523.jpg,350,1012,443,1202,D40
68523.jpg,538,1605,858,1907,D12
68523.jpg,491,274,857,840,D12
68525.jpg,358,1301,440,1496,D20
68525.jpg,370,1178,437,1348,D20
68525.jpg,383,928,439,1149,D40
68605.jpg,525,630,721,692,D40
68605.jpg,506,1125,630,1255,D40
68605.jpg,73,980,205,1099,D40
68605.jpg,241,736,297,764,D40
68605.jpg,140,885,205,958,D40
68606.jpg,39,859,820,1329,D40
68625.jpg,141,932,529,1204,D35
68625.jpg,604,1019,673,1122,D40
68632.jpg,512,1102,668,1319,D40
68632.jpg,180,1089,677,1344,D40
69022.jpg,362,780,396,913,D00
69022.jpg,660,562,848,636,D40
69022.jpg,264,122,579,207,D10
69022.jpg,360,907,551,1055,D40
69026.jpg,182,583,505,718,D12
69026.jpg,145,716,306,837,D40
69026.jpg,335,1008,712,1310,D20
69026.jpg,486,816,701,959,D40
69027.jpg,383,764,443,804,D40
69027.jpg,676,554,752,728,D00
69027.jpg,540,740,599,781,D40
69579.jpg,738,888,852,1076,D20
69579.jpg,512,906,740,1172,D12
69579.jpg,88,448,562,707,D20
69579.jpg,0,1112,827,1893,D20
69579.jpg,344,970,503,1067,D40
69583.jpg,571,1040,857,1470,D12
69583.jpg,0,1568,273,1907,D12
69583.jpg,545,664,836,1002,D00
69583.jpg,0,596,846,1128,D12
69583.jpg,316,1147,506,1259,D40
69604.jpg,414,388,465,732,D00
69604.jpg,731,387,857,582,D00
69604.jpg,129,370,275,640,D00
69607.jpg,0,205,174,622,D00
69610.jpg,410,411,473,892,D00
69610.jpg,397,890,531,1340,D35
69610.jpg,411,911,510,1176,D40
69610.jpg,10,369,220,734,D00
69778.jpg,254,867,611,1164,D20
69778.jpg,281,568,704,759,D12
69778.jpg,6,644,182,1053,D00
69778.jpg,142,208,255,588,D00
69778.jpg,251,871,608,1161,D12
69783.jpg,126,1307,841,1906,D12
69783.jpg,75,1306,828,1903,D20
69783.jpg,353,868,522,960,D40
69783.jpg,234,318,673,857,D20
69784.jpg,711,1018,857,1319,D35
69784.jpg,371,601,552,820,D35
69784.jpg,379,561,411,600,D40
69784.jpg,369,596,546,825,D40
69784.jpg,368,463,406,514,D40
69784.jpg,394,1142,533,1389,D40
69784.jpg,409,1428,482,1525,D40
69784.jpg,396,936,551,1126,D40
69786.jpg,572,665,692,824,D35
69786.jpg,11,626,211,935,D35
69786.jpg,586,644,657,725,D40
69786.jpg,16,626,210,932,D00
69786.jpg,659,269,710,443,D00
69786.jpg,584,742,682,815,D40
69786.jpg,479,166,579,380,D00
69786.jpg,665,270,740,625,D00
69786.jpg,689,1004,756,1069,D40
69786.jpg,624,841,718,920,D40
69863.jpg,351,795,628,1048,D35
69863.jpg,670,737,806,1118,D40
70056.jpg,287,1444,404,1666,D40
70056.jpg,269,1452,430,1836,D40
70056.jpg,352,802,656,1057,D35
70056.jpg,275,1119,417,1428,D40
70056.jpg,355,794,652,1066,D40
70058.jpg,304,1120,562,1291,D35
70058.jpg,302,1117,555,1288,D40
70063.jpg,222,933,581,1255,D35
70064.jpg,0,1388,115,1481,D40
70064.jpg,313,289,462,340,D40
70069.jpg,204,637,579,1138,D35
70071.jpg,324,664,427,710,D40
70082.jpg,404,519,539,590,D12
70082.jpg,398,840,779,1002,D12
70082.jpg,411,1021,556,1156,D40
70096.jpg,827,875,857,958,D40
70096.jpg,259,1220,551,1357,D40
77652.jpg,297,920,586,1262,D35
77818.jpg,418,1378,685,1897,D40
77818.jpg,426,1214,670,1593,D35
77818.jpg,378,1020,633,1194,D35
77850.jpg,396,225,536,351,D12
77850.jpg,11,77,178,248,D20
77850.jpg,350,854,480,964,D20
77850.jpg,13,1565,351,1770,D20
77850.jpg,1,230,156,389,D20
77850.jpg,7,1106,263,1221,D20
77850.jpg,34,850,346,1082,D20
77850.jpg,494,851,846,1096,D20
77850.jpg,10,393,851,831,D20
77850.jpg,640,204,858,399,D20
77850.jpg,0,1234,329,1542,D20
77853.jpg,314,1042,444,1125,D40
77854.jpg,554,1505,850,1906,D12
77854.jpg,407,976,658,1160,D12
77854.jpg,310,991,396,1060,D40
77854.jpg,279,997,408,1169,D40
77854.jpg,286,1070,381,1159,D40
77854.jpg,200,738,521,980,D20
77854.jpg,277,397,616,629,D20
77854.jpg,25,1183,566,1520,D20
78253.jpg,106,835,737,1906,D20
78253.jpg,407,778,501,832,D40
78257.jpg,255,708,624,958,D20
78257.jpg,59,508,616,946,D20
78257.jpg,0,1108,719,1852,D20
78257.jpg,329,964,554,1082,D40
78261.jpg,607,790,857,1465,D20
78261.jpg,356,995,583,1193,D40
78261.jpg,0,747,335,1450,D20
78261.jpg,6,1446,857,1907,D12
78263.jpg,271,134,624,334,D20
78263.jpg,607,894,857,1230,D20
78263.jpg,127,328,516,713,D20
78263.jpg,0,901,286,1240,D20
78263.jpg,604,891,858,1229,D12
78263.jpg,1,731,855,878,D20
78263.jpg,13,1246,836,1906,D20
78263.jpg,313,999,574,1224,D40
78265.jpg,46,223,103,261,D00
78265.jpg,13,1449,852,1905,D20
78265.jpg,170,1009,846,1444,D20
78265.jpg,246,798,545,993,D40
78267.jpg,465,349,617,625,D12
78267.jpg,458,345,618,624,D20
78267.jpg,26,1266,858,1907,D20
78267.jpg,29,823,552,1213,D40
78267.jpg,641,1105,755,1223,D40
78270.jpg,53,951,798,1397,D20
78270.jpg,0,920,835,1873,D20
78270.jpg,363,271,470,453,D20
78270.jpg,326,462,598,731,D20
78270.jpg,283,747,543,920,D40
78273.jpg,281,908,604,1150,D40
78275.jpg,389,1358,590,1501,D40
78275.jpg,274,1061,580,1340,D40
78280.jpg,389,769,500,991,D20
78280.jpg,563,32,717,300,D00
78280.jpg,105,513,403,669,D20
78280.jpg,26,682,380,911,D20
78280.jpg,2,956,328,1382,D20
78280.jpg,192,321,424,459,D12
78280.jpg,360,1014,516,1157,D40
78283.jpg,326,880,481,989,D40
