filename,xmin,ymin,xmax,ymax,class
270580.jpg,127,717,1443,1531,D40
289007.jpg,611,1145,735,1474,D12
289007.jpg,244,629,594,862,D40
291712.jpg,417,684,503,871,D00
291712.jpg,555,920,1187,1398,D40
292923.jpg,741,895,878,1016,D40
292929.jpg,545,799,1128,1181,D40
301051.jpg,671,213,840,372,D40
304997.jpg,898,323,959,386,D00
304997.jpg,581,845,951,952,D35
304997.jpg,390,663,546,889,D40
305012.jpg,241,905,679,1705,D20
305012.jpg,354,655,552,846,D40
305012.jpg,564,260,751,350,D20
305012.jpg,563,667,690,821,D12
305012.jpg,376,386,814,537,D20
305012.jpg,136,239,322,368,D20
305016.jpg,1595,607,1706,739,D20
305016.jpg,285,789,579,949,D20
305016.jpg,1214,670,1312,706,D40
305016.jpg,1380,710,1505,787,D20
305016.jpg,1413,747,1554,840,D20
305016.jpg,1518,827,1705,950,D20
305017.jpg,1328,675,1458,755,D20
305017.jpg,1111,581,1206,616,D40
305017.jpg,63,683,484,950,D20
305017.jpg,1371,704,1510,792,D20
305017.jpg,1406,750,1548,839,D20
305017.jpg,1279,634,1400,707,D20
305017.jpg,1474,530,1695,678,D20
305017.jpg,628,633,1170,948,D35
305017.jpg,1499,813,1706,949,D20
305050.jpg,786,777,879,962,D00
305050.jpg,291,961,570,1263,D20
305050.jpg,342,647,536,853,D20
305050.jpg,387,593,437,623,D40
305050.jpg,401,480,477,516,D40
305228.jpg,283,434,355,475,D40
305228.jpg,615,939,772,1706,D00
305228.jpg,195,958,371,1706,D00
305228.jpg,486,547,583,610,D40
305231.jpg,123,457,244,669,D00
305231.jpg,435,591,515,662,D40
305235.jpg,440,634,654,737,D40
305240.jpg,615,537,692,710,D00
305240.jpg,536,719,645,790,D40
305245.jpg,297,608,374,880,D00
305245.jpg,429,567,488,602,D40
305245.jpg,445,879,540,930,D40
305247.jpg,321,1599,654,1703,D35
305247.jpg,365,681,537,748,D40
305247.jpg,378,796,542,906,D40
305819.jpg,575,560,686,740,D12
305819.jpg,353,686,462,827,D20
305819.jpg,386,552,529,657,D12
305819.jpg,348,959,698,1369,D20
305819.jpg,462,662,584,719,D40
305887.jpg,101,848,272,1028,D20
305887.jpg,524,499,677,590,D20
305887.jpg,380,264,570,467,D00
305887.jpg,123,723,717,1150,D40
305887.jpg,260,804,570,1019,D40
305887.jpg,311,525,531,595,D40
305888.jpg,87,886,595,1312,D40
305888.jpg,9,999,171,1191,D12
305888.jpg,384,653,663,740,D40
305888.jpg,184,961,532,1226,D40
305888.jpg,505,355,816,571,D00
306739.jpg,479,495,766,716,D20
306739.jpg,211,535,421,834,D20
306739.jpg,547,907,950,1195,D20
306739.jpg,457,710,947,910,D20
306748.jpg,1,908,143,1189,D00
306803.jpg,480,451,695,570,D20
306803.jpg,709,428,891,522,D20
306907.jpg,486,517,584,588,D20
306907.jpg,484,516,588,589,D12
306907.jpg,228,604,636,1205,D20
306907.jpg,131,1271,651,1697,D20
307147.jpg,486,666,547,881,D00
307149.jpg,722,876,957,1124,D00
307149.jpg,315,741,430,786,D40
307149.jpg,320,826,471,901,D40
307153.jpg,289,1029,489,1136,D40
307153.jpg,10,1158,580,1688,D12
307153.jpg,5,892,219,1111,D00
307153.jpg,0,1155,559,1694,D20
307153.jpg,400,817,532,902,D12
307188.jpg,224,586,282,675,D40
307188.jpg,422,878,731,1297,D12
307188.jpg,410,885,721,1291,D20
307188.jpg,437,619,496,653,D40
307237.jpg,264,649,359,679,D10
307237.jpg,906,578,990,619,D40
307237.jpg,765,407,1070,607,D20
307251.jpg,270,530,402,611,D12
307251.jpg,646,624,951,868,D20
307251.jpg,111,601,307,973,D12
307251.jpg,2,792,90,972,D00
307251.jpg,307,620,446,681,D40
307251.jpg,430,1318,762,1671,D12
307251.jpg,368,823,510,904,D40
314552.jpg,37,1333,332,2353,D12
314552.jpg,318,649,1184,916,D40
316206.jpg,425,759,502,811,D40
318411.jpg,715,1469,942,1702,D20
318411.jpg,726,1474,946,1701,D12
318411.jpg,390,829,550,889,D40
318447.jpg,298,563,407,625,D12
318447.jpg,51,1517,432,1704,D12
318447.jpg,0,1529,231,1579,D10
318447.jpg,2,1263,217,1309,D10
318447.jpg,1,610,109,708,D12
318447.jpg,324,953,434,1029,D40
318447.jpg,315,648,404,753,D12
318447.jpg,0,613,107,706,D00
318447.jpg,224,1046,473,1288,D12
318448.jpg,453,591,485,677,D00
318448.jpg,419,662,702,1002,D12
318449.jpg,185,1194,552,1340,D35
318449.jpg,825,1218,960,1256,D10
318453.jpg,0,683,180,716,D10
318454.jpg,199,575,507,654,D40
318454.jpg,142,544,177,675,D00
318782.jpg,802,390,962,479,D40
318782.jpg,490,575,687,657,D40
318782.jpg,988,735,1341,959,D35
318782.jpg,1327,527,1698,756,D35
318783.jpg,0,636,219,970,D12
318783.jpg,160,1016,474,1143,D35
318783.jpg,320,1273,636,1414,D35
318981.jpg,775,695,894,806,D00
318981.jpg,42,762,561,1168,D12
318981.jpg,548,774,642,845,D40
318987.jpg,3,735,321,952,D20
318987.jpg,873,580,1622,831,D20
318987.jpg,1482,638,1704,935,D20
318987.jpg,788,612,864,667,D40
318987.jpg,0,732,371,955,D12
318988.jpg,21,1386,552,1705,D12
318988.jpg,18,501,331,779,D00
318988.jpg,10,631,197,793,D00
318989.jpg,488,1585,859,1706,D12
318989.jpg,336,1196,842,1670,D20
318990.jpg,879,519,1154,708,D12
318990.jpg,528,564,813,725,D35
318999.jpg,718,645,773,735,D00
318999.jpg,635,710,734,1028,D12
318999.jpg,161,567,544,1028,D12
318999.jpg,635,506,675,578,D00
318999.jpg,843,847,949,1017,D00
318999.jpg,381,411,509,462,D40
319000.jpg,568,748,645,835,D00
319000.jpg,422,1031,516,1131,D12
319000.jpg,352,1436,456,1702,D00
319001.jpg,357,718,664,1081,D12
319001.jpg,610,601,635,659,D00
319001.jpg,479,337,508,405,D00
319001.jpg,464,1099,915,1544,D12
319001.jpg,656,713,685,760,D00
319001.jpg,376,604,509,658,D40
319002.jpg,1501,580,1706,646,D10
319002.jpg,427,442,523,484,D40
319005.jpg,871,804,988,949,D00
319005.jpg,718,642,1147,747,D35
319005.jpg,1264,760,1701,960,D20
321547.jpg,397,1086,607,1263,D40
321550.jpg,548,570,731,748,D20
321550.jpg,548,355,708,508,D20
321550.jpg,566,1203,954,1706,D12
321550.jpg,534,559,788,1088,D20
321550.jpg,868,431,953,530,D00
322474.jpg,912,649,960,685,D40
322475.jpg,711,1439,949,1706,D00
322476.jpg,1058,511,1103,651,D00
322476.jpg,4,472,323,635,D12
322508.jpg,10,549,351,807,D20
323001.jpg,351,793,515,874,D40
323001.jpg,354,792,518,876,D35
323304.jpg,600,331,938,449,D12
323304.jpg,389,728,543,861,D40
323647.jpg,381,491,497,570,D20
323647.jpg,4,543,158,717,D00
323647.jpg,376,585,645,804,D20
323684.jpg,463,1286,843,1382,D35
323695.jpg,150,573,801,1074,D40
323696.jpg,1232,543,1333,617,D40
323696.jpg,302,585,658,855,D35
323696.jpg,1073,307,1255,423,D35
323696.jpg,516,244,1040,599,D40
323720.jpg,98,1020,161,1188,D00
323720.jpg,222,819,655,1175,D12
323720.jpg,282,505,543,741,D12
335239.jpg,364,960,557,1106,D35
335239.jpg,371,951,417,1037,D00
336459.jpg,378,554,718,704,D40
336464.jpg,559,58,734,153,D12
336464.jpg,100,729,567,1020,D35
336464.jpg,155,101,432,268,D12
336464.jpg,93,732,582,1019,D40
336479.jpg,930,563,1015,607,D00
336479.jpg,503,604,698,820,D20
336479.jpg,350,1029,837,1428,D20
336479.jpg,451,833,686,969,D40
336575.jpg,429,661,598,760,D40
336594.jpg,294,920,646,1131,D20
336594.jpg,590,454,829,636,D20
336594.jpg,323,654,773,912,D20
336607.jpg,306,656,479,724,D35
336607.jpg,225,461,343,596,D12
336607.jpg,314,660,470,713,D40
336607.jpg,934,626,1065,709,D35
336705.jpg,861,163,932,298,D00
336705.jpg,625,159,676,273,D00
336705.jpg,886,209,930,297,D00
336705.jpg,392,578,609,770,D35
336752.jpg,0,321,138,368,D60
336752.jpg,507,674,608,755,D40
337973.jpg,172,260,275,842,D00
337973.jpg,890,391,945,482,D40
337973.jpg,421,965,850,1471,D12
337973.jpg,0,137,72,344,D00
337973.jpg,236,837,424,982,D40
337973.jpg,11,1037,223,1476,D00
337973.jpg,695,53,864,154,D00
354347.jpg,457,513,608,622,D40
430875.jpg,585,1230,818,1477,D12
430875.jpg,705,1053,994,1253,D40
430876.jpg,0,984,842,1477,D20
430876.jpg,386,984,1108,1477,D20
430877.jpg,313,803,604,984,D35
430877.jpg,0,1364,340,1477,D35
452810.jpg,325,412,755,743,D40
482807.jpg,385,598,667,797,D40
55056.jpg,635,593,889,841,D12
55056.jpg,1139,567,1477,722,D20
55056.jpg,701,492,874,581,D40
61032.jpg,878,743,1052,804,D20
61032.jpg,357,759,645,829,D40
61105.jpg,655,771,699,905,D00
66922.jpg,452,984,663,1110,D40
66922.jpg,149,1584,409,1754,D35
67369.jpg,157,992,323,1409,D20
67369.jpg,312,771,704,995,D20
67369.jpg,359,461,656,732,D20
67369.jpg,326,1006,529,1155,D40
67369.jpg,239,31,504,307,D20
67372.jpg,561,1249,825,1542,D12
67372.jpg,222,1204,529,1411,D40
67376.jpg,346,539,655,1001,D12
67376.jpg,252,962,651,1251,D40
67376.jpg,189,1213,712,1578,D20
67376.jpg,303,114,387,354,D00
67376.jpg,325,1018,580,1185,D40
67381.jpg,91,833,257,1120,D20
67381.jpg,0,184,123,254,D10
67381.jpg,222,845,661,967,D40
67381.jpg,3,1112,648,1440,D12
67381.jpg,388,1727,856,1876,D10
67381.jpg,157,428,836,847,D20
67395.jpg,0,360,148,551,D00
67395.jpg,184,1098,462,1350,D12
67395.jpg,375,366,844,936,D12
67395.jpg,182,1101,858,1905,D20
67395.jpg,183,1114,852,1886,D12
67395.jpg,141,118,367,346,D00
67395.jpg,263,945,491,1081,D40
67396.jpg,193,1477,317,1873,D00
67396.jpg,210,632,675,898,D20
67396.jpg,84,1208,851,1896,D20
67396.jpg,141,651,740,1192,D40
67396.jpg,119,1062,778,1354,D20
67396.jpg,350,899,505,1049,D40
67402.jpg,214,1285,858,1893,D12
67402.jpg,106,1070,302,1332,D20
67402.jpg,696,1540,852,1907,D00
67402.jpg,64,631,598,1035,D12
67402.jpg,305,1061,513,1246,D40
67413.jpg,320,872,527,978,D40
67416.jpg,567,617,763,977,D12
67416.jpg,261,754,558,927,D40
67683.jpg,312,653,429,811,D12
67683.jpg,427,712,460,736,D40
67683.jpg,370,823,663,1181,D20
67683.jpg,317,653,430,810,D20
67683.jpg,446,785,489,812,D40
67725.jpg,319,1001,742,1248,D35
67725.jpg,132,1012,529,1364,D35
67725.jpg,73,312,132,363,D00
68078.jpg,263,967,320,1053,D40
68078.jpg,153,803,358,947,D20
68078.jpg,479,692,661,869,D20
68078.jpg,109,1174,225,1243,D40
68078.jpg,325,772,470,827,D40
68079.jpg,102,583,449,720,D20
68079.jpg,35,968,317,1088,D20
68079.jpg,31,1155,464,1412,D12
68079.jpg,206,707,260,741,D40
68079.jpg,78,776,625,1005,D20
68079.jpg,331,1013,480,1085,D40
68080.jpg,116,610,351,823,D20
68080.jpg,0,1543,238,1618,D10
68080.jpg,1,881,264,1078,D20
68080.jpg,484,745,519,775,D40
68080.jpg,498,861,726,1061,D20
68080.jpg,398,569,597,738,D20
68080.jpg,561,797,606,827,D40
68080.jpg,0,865,710,1010,D20
68080.jpg,281,1024,502,1089,D40
68110.jpg,568,382,810,472,D20
68110.jpg,280,798,530,930,D40
68111.jpg,450,864,664,1025,D20
68111.jpg,257,312,619,467,D20
68111.jpg,456,719,837,1015,D20
68111.jpg,492,291,624,463,D20
68111.jpg,603,975,858,1271,D20
68111.jpg,217,879,442,1038,D40
68119.jpg,307,1066,564,1226,D40
68154.jpg,58,607,131,758,D00
68154.jpg,437,399,495,544,D00
68154.jpg,177,815,271,1087,D40
68154.jpg,506,954,810,1306,D40
68155.jpg,296,836,511,1029,D35
68155.jpg,365,1553,614,1816,D35
68155.jpg,0,717,285,1003,D35
68161.jpg,145,371,289,437,D12
68161.jpg,258,1252,464,1316,D10
68161.jpg,410,1032,633,1249,D40
68161.jpg,27,793,287,1018,D12
68164.jpg,608,1354,857,1433,D10
68164.jpg,522,1108,847,1417,D12
68164.jpg,480,787,614,895,D21
68164.jpg,55,1076,511,1423,D40
68183.jpg,11,1432,134,1907,D00
68183.jpg,190,763,670,1139,D35
68186.jpg,530,805,858,1398,D40
68186.jpg,532,814,838,1306,D20
68186.jpg,15,912,301,1316,D20
68186.jpg,10,780,857,1392,D40
68208.jpg,204,839,298,995,D12
68208.jpg,437,973,494,1085,D00
68208.jpg,6,653,246,825,D20
68208.jpg,234,825,638,982,D40
68208.jpg,542,825,707,982,D20
68208.jpg,179,536,460,641,D20
68208.jpg,278,846,536,940,D40
68208.jpg,508,500,857,812,D20
68224.jpg,0,507,132,674,D00
68224.jpg,349,679,510,888,D20
68224.jpg,360,904,517,1143,D40
68251.jpg,489,827,622,1095,D12
68251.jpg,274,993,625,1174,D20
68251.jpg,186,1006,238,1203,D00
68251.jpg,253,549,329,801,D00
68251.jpg,308,840,469,983,D40
68264.jpg,703,894,857,959,D10
68264.jpg,517,912,689,1066,D40
68264.jpg,140,854,463,1130,D40
68294.jpg,2,1217,149,1472,D12
68294.jpg,619,81,857,247,D20
68294.jpg,428,202,583,334,D21
68294.jpg,475,1131,858,1683,D20
68294.jpg,296,898,571,1127,D40
68485.jpg,273,833,648,1161,D20
68485.jpg,467,385,540,702,D00
68485.jpg,550,1281,855,1907,D12
68485.jpg,347,1000,435,1063,D40
68485.jpg,348,745,462,818,D40
68506.jpg,220,543,415,728,D12
68506.jpg,122,1198,354,1907,D12
68506.jpg,525,1484,610,1906,D00
68506.jpg,296,970,487,1151,D40
68509.jpg,333,970,470,1154,D40
68509.jpg,206,617,443,956,D12
68509.jpg,410,427,505,558,D40
68521.jpg,290,1254,384,1907,D00
68523.jpg,544,1590,857,1906,D12
68523.jpg,481,312,853,912,D12
68523.jpg,314,999,496,1200,D40
68525.jpg,381,944,450,1196,D40
68605.jpg,483,625,729,696,D40
68605.jpg,507,1120,637,1250,D40
68605.jpg,240,734,299,766,D40
68605.jpg,79,980,217,1089,D40
68605.jpg,138,883,211,961,D40
68606.jpg,452,1014,790,1163,D40
68625.jpg,140,945,511,1228,D35
68625.jpg,266,967,483,1168,D35
68632.jpg,167,1073,727,1348,D40
69022.jpg,0,372,62,409,D40
69022.jpg,253,115,585,212,D10
69022.jpg,358,908,551,1051,D40
69026.jpg,312,1008,675,1310,D20
69026.jpg,137,712,305,840,D40
69026.jpg,489,819,695,958,D40
69027.jpg,702,863,746,906,D40
69027.jpg,536,736,600,778,D40
69027.jpg,674,559,758,728,D00
69027.jpg,237,740,450,838,D20
69579.jpg,337,954,538,1087,D40
69579.jpg,0,1123,858,1907,D20
69579.jpg,21,410,558,687,D20
69583.jpg,5,574,674,1088,D12
69583.jpg,294,1139,516,1288,D40
69604.jpg,134,371,278,640,D00
69610.jpg,410,431,469,871,D00
69610.jpg,7,352,222,763,D00
69778.jpg,389,742,498,878,D40
69778.jpg,149,209,249,587,D00
69778.jpg,245,863,598,1168,D12
69783.jpg,19,1223,836,1897,D20
69783.jpg,238,580,674,836,D20
69783.jpg,363,867,512,956,D40
69784.jpg,376,557,410,598,D40
69784.jpg,376,603,539,824,D40
69784.jpg,366,456,409,523,D40
69784.jpg,409,1426,491,1522,D40
69784.jpg,397,926,555,1126,D40
69786.jpg,36,631,208,917,D00
69786.jpg,695,465,742,618,D00
69786.jpg,666,268,747,617,D00
69786.jpg,658,276,710,427,D00
69786.jpg,620,837,718,919,D40
69786.jpg,685,1003,759,1064,D40
69863.jpg,397,791,642,1016,D35
69863.jpg,460,1014,595,1110,D40
70056.jpg,238,1310,443,1819,D35
70056.jpg,354,803,649,1056,D35
70056.jpg,282,1440,420,1810,D40
70056.jpg,283,1109,416,1412,D40
70056.jpg,348,799,656,1059,D40
70058.jpg,613,891,849,1348,D12
70058.jpg,334,1119,563,1271,D40
70058.jpg,318,1122,563,1300,D35
70063.jpg,234,935,559,1191,D35
70064.jpg,678,1195,855,1598,D35
70064.jpg,698,1217,848,1388,D35
70064.jpg,359,766,589,1005,D35
70069.jpg,398,728,441,766,D40
70069.jpg,197,613,707,1189,D35
70071.jpg,301,998,350,1034,D40
70071.jpg,288,732,443,866,D40
70071.jpg,202,1299,469,1487,D35
70071.jpg,316,660,426,715,D40
70082.jpg,349,1204,722,1478,D12
70082.jpg,353,1207,715,1481,D20
70082.jpg,402,847,781,1013,D12
70082.jpg,413,1012,559,1160,D40
70096.jpg,253,761,289,852,D00
70096.jpg,267,1218,558,1367,D40
77652.jpg,292,915,579,1272,D35
77818.jpg,408,1359,715,1907,D40
77818.jpg,380,1303,711,1905,D35
77850.jpg,511,846,853,1107,D20
77850.jpg,644,198,858,390,D20
77850.jpg,7,394,858,798,D20
77850.jpg,8,907,318,1098,D20
77850.jpg,0,1249,362,1554,D20
77853.jpg,535,2,858,155,D40
77854.jpg,272,1044,431,1186,D40
77854.jpg,290,323,617,605,D20
78253.jpg,363,641,590,770,D20
78253.jpg,410,782,489,827,D40
78257.jpg,40,526,602,937,D20
78257.jpg,28,1105,827,1858,D20
78257.jpg,329,962,542,1090,D40
78261.jpg,18,702,827,950,D20
78261.jpg,356,988,587,1184,D40
78261.jpg,0,1209,858,1907,D20
78263.jpg,165,199,682,712,D12
78263.jpg,591,878,858,1225,D12
78263.jpg,123,290,527,719,D20
78263.jpg,0,903,287,1243,D20
78263.jpg,306,996,573,1218,D40
78263.jpg,4,1247,853,1906,D20
78265.jpg,168,1015,847,1374,D20
78265.jpg,50,1017,829,1906,D20
78265.jpg,45,218,106,260,D00
78265.jpg,247,805,548,1002,D40
78267.jpg,476,346,627,622,D12
78267.jpg,8,1215,851,1895,D20
78267.jpg,631,1097,782,1235,D40
78267.jpg,43,832,558,1230,D40
78270.jpg,367,243,467,455,D20
78270.jpg,251,490,614,727,D20
78270.jpg,283,755,542,937,D40
78273.jpg,478,983,598,1090,D40
78273.jpg,284,915,609,1137,D40
78275.jpg,379,1358,594,1508,D40
78275.jpg,259,1069,578,1337,D40
78280.jpg,110,521,405,672,D20
78280.jpg,6,926,339,1429,D20
78280.jpg,195,326,423,465,D20
78280.jpg,49,531,391,845,D20
78280.jpg,359,1006,514,1157,D40
78280.jpg,194,321,428,464,D12
78283.jpg,506,807,854,1062,D20
78283.jpg,0,821,304,1079,D20
78283.jpg,324,883,477,1022,D40
78285.jpg,365,372,460,803,D00
78285.jpg,317,921,638,1281,D40
78293.jpg,290,1144,471,1241,D40
78295.jpg,380,1101,643,1304,D40
78316.jpg,238,996,653,1148,D40
78316.jpg,0,1102,157,1164,D40
78316.jpg,389,788,462,997,D00
78331.jpg,369,420,462,580,D20
78331.jpg,555,87,656,190,D20
78331.jpg,310,182,479,530,D20
78331.jpg,173,641,597,1161,D40
78331.jpg,347,746,498,924,D40
78331.jpg,56,1181,677,1887,D20
78331.jpg,261,596,521,730,D20
78332.jpg,213,1060,760,1294,D20
78332.jpg,393,422,584,656,D12
78332.jpg,266,847,469,1059,D40
78339.jpg,308,851,695,1738,D40
78594.jpg,120,265,193,317,D00
78594.jpg,180,574,607,931,D20
78594.jpg,0,978,266,1406,D20
78594.jpg,257,945,722,1284,D40
78647.jpg,190,903,549,1335,D40
78647.jpg,652,0,736,82,D00
78647.jpg,0,1397,858,1905,D20
78647.jpg,267,538,685,888,D12
78649.jpg,407,848,561,991,D40
78650.jpg,3,784,335,1065,D20
78650.jpg,309,647,691,847,D20
78650.jpg,365,868,568,981,D40
78651.jpg,302,485,431,556,D12
78651.jpg,124,971,686,1279,D40
78652.jpg,287,1289,709,1465,D12
78652.jpg,325,946,552,1079,D40
78656.jpg,227,900,606,1335,D20
78656.jpg,164,190,246,226,D40
78656.jpg,362,799,461,882,D40
78657.jpg,171,550,502,720,D35
78657.jpg,241,877,576,1164,D40
78658.jpg,28,1231,709,1562,D20
78658.jpg,219,938,716,1234,D40
78665.jpg,267,324,599,514,D20
78665.jpg,171,549,748,947,D20
78665.jpg,32,1185,848,1903,D20
78665.jpg,273,1002,485,1145,D40
78666.jpg,351,266,399,347,D00
78666.jpg,0,292,57,395,D00
78666.jpg,191,366,439,450,D20
78666.jpg,397,1049,852,1383,D20
78666.jpg,0,1393,854,1903,D20
78666.jpg,90,960,372,1148,D40
78669.jpg,0,493,124,703,D00
78669.jpg,228,327,287,381,D00
78669.jpg,206,954,647,1264,D40
78670.jpg,605,416,815,556,D00
78670.jpg,376,718,490,798,D40
78670.jpg,329,945,450,1018,D40
78676.jpg,113,780,216,1059,D12
78676.jpg,0,311,113,501,D00
78676.jpg,200,712,643,1143,D40
78678.jpg,180,1180,707,1846,D40
78678.jpg,252,793,495,924,D40
78679.jpg,334,358,426,427,D00
78679.jpg,223,853,511,938,D20
78679.jpg,0,1377,210,1776,D12
78679.jpg,288,945,495,1097,D40
78680.jpg,579,518,857,678,D20
78680.jpg,272,843,539,964,D40
78682.jpg,193,686,598,1000,D40
78683.jpg,287,811,597,1043,D40
78684.jpg,344,915,529,1037,D40
78685.jpg,263,451,440,516,D60
78685.jpg,237,739,570,1010,D40
78691.jpg,83,695,748,1185,D40
78692.jpg,237,912,650,1131,D35
78692.jpg,241,913,651,1139,D40
78695.jpg,208,717,573,955,D40
78695.jpg,149,701,644,1242,D40
78698.jpg,290,486,500,622,D20
78698.jpg,202,918,639,1269,D40
78699.jpg,338,922,537,1077,D40
78700.jpg,123,996,347,1379,D20
78700.jpg,229,711,692,935,D20
78700.jpg,431,412,541,604,D00
78700.jpg,347,955,530,1081,D40
78801.jpg,299,935,484,1006,D40
78801.jpg,308,775,355,928,D00
78805.jpg,374,1101,654,1280,D40
78808.jpg,67,306,225,447,D00
78808.jpg,533,409,603,664,D00
78808.jpg,518,222,597,657,D00
78810.jpg,250,915,614,1085,D40
78810.jpg,19,1101,836,1867,D20
78810.jpg,160,581,571,892,D20
78810.jpg,364,936,552,1058,D40
78813.jpg,82,1454,330,1707,D12
78813.jpg,318,948,527,1214,D40
78819.jpg,275,1021,432,1344,D20
78819.jpg,325,792,450,957,D40
78820.jpg,626,1642,774,1900,D20
78823.jpg,2,982,318,1436,D12
78823.jpg,513,512,857,1259,D12
78823.jpg,106,358,330,829,D12
78823.jpg,334,477,491,683,D40
78823.jpg,432,1410,511,1684,D00
78823.jpg,7,1435,125,1733,D00
78827.jpg,210,740,549,847,D40
78827.jpg,17,561,219,620,D40
78827.jpg,559,1462,858,1903,D12
78827.jpg,380,915,663,1081,D40
78833.jpg,0,375,171,609,D12
78833.jpg,358,184,525,346,D12
78833.jpg,358,188,521,343,D20
78833.jpg,750,370,858,540,D00
78833.jpg,567,228,696,364,D20
78833.jpg,291,366,540,681,D20
78833.jpg,192,702,650,986,D20
78833.jpg,62,954,745,1474,D40
78833.jpg,8,1463,783,1907,D20
78839.jpg,335,533,544,697,D20
78839.jpg,275,1109,842,1897,D12
78839.jpg,309,711,590,877,D40
79661.jpg,133,637,204,869,D00
79661.jpg,267,241,343,409,D00
79661.jpg,413,1405,858,1492,D10
79661.jpg,416,920,575,1038,D40
79675.jpg,283,988,320,1022,D40
79675.jpg,72,439,182,592,D00
79675.jpg,624,670,693,824,D00
79675.jpg,538,435,598,516,D00
79675.jpg,391,1163,460,1441,D00
79693.jpg,426,738,454,766,D40
79693.jpg,320,544,549,726,D20
79693.jpg,44,1548,851,1905,D12
79693.jpg,285,741,581,906,D20
79693.jpg,191,909,648,1414,D20
79701.jpg,284,541,521,724,D20
79701.jpg,210,1038,496,1368,D20
79701.jpg,265,564,612,932,D20
79701.jpg,507,1103,781,1354,D40
79701.jpg,275,1376,858,1900,D20
79702.jpg,90,287,203,399,D00
79702.jpg,184,1009,727,1397,D20
79702.jpg,360,899,533,996,D40
79702.jpg,236,587,517,871,D20
79731.jpg,650,311,838,756,D00
79731.jpg,662,29,715,101,D00
79731.jpg,522,8,590,140,D00
79731.jpg,204,1294,837,1613,D12
79731.jpg,244,1061,546,1257,D40
79731.jpg,411,642,576,822,D40
79732.jpg,233,963,298,1052,D40
