filename,xmin,ymin,xmax,ymax,class
319000.jpg,605,1006,842,1142,D12
319001.jpg,478,337,508,405,D00
319001.jpg,656,712,687,760,D00
319001.jpg,368,798,663,1109,D12
319001.jpg,474,1102,910,1549,D12
319001.jpg,374,605,504,657,D40
319002.jpg,424,584,717,828,D35
319002.jpg,1411,799,1701,960,D12
319002.jpg,1501,582,1705,649,D10
319002.jpg,430,444,526,482,D40
319002.jpg,1161,698,1287,757,D10
319005.jpg,1207,772,1698,960,D12
319005.jpg,577,431,1056,678,D35
321547.jpg,480,943,529,975,D40
321547.jpg,175,1047,385,1243,D12
321547.jpg,318,991,368,1028,D40
321548.jpg,513,695,645,881,D12
321548.jpg,775,995,840,1120,D40
321548.jpg,130,894,699,1289,D20
321550.jpg,688,1129,806,1200,D40
321550.jpg,570,1221,960,1690,D12
321550.jpg,9,1101,219,1208,D12
321550.jpg,546,361,711,537,D20
321550.jpg,869,433,957,534,D00
321550.jpg,532,568,773,1087,D20
321550.jpg,602,1386,648,1426,D40
322474.jpg,648,1076,949,1245,D12
322474.jpg,918,647,956,683,D40
322474.jpg,37,366,64,433,D00
322474.jpg,31,841,88,1109,D00
322475.jpg,709,733,769,770,D41
322475.jpg,651,1318,923,1706,D00
322476.jpg,875,143,1091,262,D12
322476.jpg,186,292,298,376,D40
322508.jpg,1207,653,1368,807,D20
322508.jpg,713,860,779,918,D40
322508.jpg,3,448,321,779,D20
322508.jpg,1372,660,1606,817,D40
323001.jpg,354,785,530,886,D40
323304.jpg,421,296,957,674,D12
323304.jpg,637,323,944,452,D12
323304.jpg,453,759,524,837,D40
323647.jpg,436,1314,526,1637,D10
323647.jpg,421,1085,523,1582,D00
323647.jpg,9,543,162,726,D00
323647.jpg,392,580,666,875,D20
323684.jpg,248,822,333,1052,D00
323684.jpg,827,1083,898,1201,D40
323684.jpg,470,638,693,786,D12
323695.jpg,692,235,862,318,D10
323695.jpg,841,559,896,630,D40
323695.jpg,501,246,663,340,D40
323695.jpg,171,537,817,1070,D40
323696.jpg,0,129,265,402,D35
323696.jpg,670,490,739,537,D40
323696.jpg,1244,557,1326,609,D40
323696.jpg,489,249,1036,601,D40
323720.jpg,781,898,948,1165,D00
335239.jpg,369,947,420,1043,D00
336459.jpg,194,1065,242,1094,D40
336459.jpg,229,717,684,901,D20
336459.jpg,590,1206,630,1245,D40
336459.jpg,695,597,818,714,D12
336459.jpg,871,1184,1036,1323,D00
336459.jpg,323,541,806,717,D40
336459.jpg,426,914,464,949,D40
336459.jpg,405,571,691,692,D40
336464.jpg,167,92,450,253,D12
336464.jpg,356,984,557,1108,D12
336464.jpg,406,768,462,845,D40
336464.jpg,617,699,1108,1035,D20
336464.jpg,480,56,741,176,D12
336479.jpg,1029,567,1107,621,D00
336479.jpg,347,1008,839,1466,D20
336479.jpg,459,836,679,963,D40
336479.jpg,500,607,717,814,D20
336575.jpg,448,674,590,747,D40
336594.jpg,686,614,748,643,D40
336594.jpg,185,1340,265,1381,D40
336594.jpg,380,890,419,919,D40
336594.jpg,334,665,769,903,D20
336594.jpg,170,1260,216,1309,D40
336594.jpg,620,457,829,620,D20
336607.jpg,332,1382,380,1414,D40
336607.jpg,309,639,464,712,D40
336607.jpg,226,461,403,601,D12
336607.jpg,51,981,604,1466,D12
336607.jpg,434,983,465,1009,D40
336705.jpg,619,163,674,291,D12
336705.jpg,856,146,931,295,D00
336705.jpg,619,159,671,286,D00
336752.jpg,545,759,949,965,D20
336752.jpg,544,756,973,1142,D12
336752.jpg,533,578,654,668,D12
336752.jpg,667,433,801,528,D20
336752.jpg,815,523,967,638,D20
336752.jpg,524,681,605,734,D40
337973.jpg,642,281,860,504,D12
337973.jpg,0,145,69,336,D00
337973.jpg,766,506,1096,712,D20
337973.jpg,407,994,829,1471,D12
337973.jpg,20,1051,225,1477,D00
337973.jpg,757,87,859,153,D00
337973.jpg,281,847,416,957,D40
337973.jpg,753,513,1106,894,D12
337973.jpg,897,403,947,497,D40
354347.jpg,616,503,817,619,D12
354347.jpg,451,509,607,619,D40
354404.jpg,712,590,838,715,D40
430875.jpg,1066,1417,1108,1476,D40
430875.jpg,692,1020,995,1257,D40
430876.jpg,174,746,530,878,D35
430876.jpg,934,912,1107,1043,D12
430877.jpg,264,628,604,773,D35
430877.jpg,870,790,947,830,D40
430877.jpg,270,749,606,980,D35
452810.jpg,326,1263,376,1302,D40
452810.jpg,653,1037,951,1263,D12
452810.jpg,327,411,740,722,D40
482807.jpg,5,53,494,547,D12
482807.jpg,351,1563,571,1701,D40
482807.jpg,404,586,664,784,D40
55056.jpg,574,503,688,588,D12
55056.jpg,890,473,1023,600,D20
55056.jpg,1087,572,1477,728,D20
55056.jpg,1066,431,1318,535,D20
55056.jpg,559,486,904,614,D40
61032.jpg,890,745,1015,803,D40
61032.jpg,368,751,638,834,D40
61105.jpg,688,518,753,539,D40
61105.jpg,643,791,699,904,D00
66922.jpg,148,973,354,1120,D40
66922.jpg,112,977,787,1159,D40
66922.jpg,416,994,675,1110,D40
67369.jpg,358,470,635,733,D20
67369.jpg,640,1067,858,1260,D12
67369.jpg,285,760,734,1001,D20
67369.jpg,301,458,730,994,D12
67369.jpg,218,42,521,295,D20
67369.jpg,343,1018,518,1145,D40
67372.jpg,253,983,542,1199,D12
67372.jpg,3,1387,329,1587,D12
67372.jpg,164,1149,699,1579,D40
67372.jpg,233,1212,514,1398,D40
67376.jpg,646,1576,780,1904,D00
67376.jpg,216,1001,331,1177,D12
67376.jpg,726,491,858,1144,D00
67376.jpg,305,125,385,359,D00
67376.jpg,224,939,683,1239,D40
67376.jpg,182,1216,699,1592,D20
67376.jpg,319,844,646,1015,D20
67376.jpg,323,1034,624,1163,D40
67376.jpg,0,85,411,387,D60
67381.jpg,84,841,256,1127,D20
67381.jpg,44,1207,611,1465,D12
67381.jpg,366,1734,857,1907,D12
67381.jpg,249,858,593,958,D40
67381.jpg,156,433,787,842,D20
67395.jpg,358,593,645,917,D20
67395.jpg,164,1113,843,1894,D20
67395.jpg,1,358,149,575,D00
67395.jpg,346,368,841,944,D20
67395.jpg,167,123,360,335,D00
67395.jpg,274,948,493,1078,D40
67396.jpg,525,923,769,1040,D20
67396.jpg,292,906,539,1031,D40
67396.jpg,188,639,704,897,D20
67396.jpg,116,691,772,1185,D40
67396.jpg,57,1286,834,1906,D20
67402.jpg,68,1065,292,1247,D20
67402.jpg,129,1272,747,1900,D12
67402.jpg,715,1578,849,1907,D00
67402.jpg,347,984,462,1047,D40
67402.jpg,325,1067,485,1235,D40
67402.jpg,49,638,621,1002,D12
67413.jpg,189,660,843,1208,D40
67413.jpg,329,879,547,974,D40
67416.jpg,116,657,731,999,D40
67416.jpg,478,770,533,824,D40
67416.jpg,268,784,531,918,D40
67683.jpg,422,707,463,742,D40
67683.jpg,353,824,668,1192,D12
67683.jpg,446,1277,760,1900,D12
67683.jpg,267,651,464,786,D20
67683.jpg,447,780,493,813,D40
67725.jpg,243,1037,292,1175,D40
67725.jpg,211,173,283,238,D00
67725.jpg,213,1030,302,1267,D40
67725.jpg,0,391,54,451,D00
67725.jpg,71,310,134,365,D00
68078.jpg,158,756,523,947,D40
68078.jpg,489,714,683,891,D20
68078.jpg,638,900,858,1095,D12
68078.jpg,274,762,487,837,D40
68078.jpg,111,1173,219,1244,D40
68078.jpg,160,838,430,947,D20
68078.jpg,486,705,678,893,D12
68079.jpg,10,419,267,460,D10
68079.jpg,322,1008,489,1082,D40
68079.jpg,60,572,467,735,D20
68079.jpg,6,1149,457,1412,D12
68079.jpg,202,704,261,744,D40
68079.jpg,61,778,629,1018,D20
68080.jpg,479,745,525,780,D40
68080.jpg,379,572,605,783,D20
68080.jpg,0,752,143,882,D20
68080.jpg,527,374,593,443,D12
68080.jpg,558,789,613,830,D40
68080.jpg,217,856,702,1020,D20
68080.jpg,285,1026,502,1090,D40
68080.jpg,0,880,234,1090,D20
68080.jpg,101,569,588,836,D20
68110.jpg,499,996,843,1447,D12
68110.jpg,79,677,257,922,D12
68110.jpg,3,948,377,1177,D20
68110.jpg,544,654,738,933,D12
68110.jpg,57,796,253,944,D20
68110.jpg,469,262,586,331,D20
68110.jpg,304,592,517,782,D20
68110.jpg,559,374,813,474,D20
68110.jpg,295,797,520,926,D40
68111.jpg,473,678,820,927,D20
68111.jpg,614,1067,858,1265,D20
68111.jpg,262,314,621,482,D20
68111.jpg,121,905,169,938,D40
68111.jpg,226,879,441,1043,D40
68119.jpg,318,1063,561,1230,D40
68154.jpg,445,419,486,538,D00
68154.jpg,510,652,554,696,D40
68154.jpg,509,645,642,787,D12
68154.jpg,63,605,122,748,D00
68154.jpg,218,798,269,841,D40
68154.jpg,173,811,260,1090,D40
68154.jpg,198,690,298,832,D12
68154.jpg,517,958,801,1297,D40
68155.jpg,300,818,495,1036,D40
68155.jpg,304,740,572,1551,D35
68161.jpg,627,1034,857,1216,D12
68161.jpg,138,361,364,441,D12
68161.jpg,430,1041,613,1257,D40
68161.jpg,39,863,239,1008,D12
68161.jpg,517,871,666,1040,D12
68161.jpg,164,835,475,1051,D40
68161.jpg,261,956,330,1007,D40
68164.jpg,480,792,604,880,D41
68164.jpg,74,1091,781,1466,D40
68164.jpg,535,1101,830,1430,D12
68183.jpg,4,1648,93,1904,D00
68183.jpg,259,767,440,947,D40
68183.jpg,177,729,668,1155,D40
68186.jpg,546,823,848,1349,D20
68186.jpg,15,905,331,1303,D20
68186.jpg,2,838,613,1344,D40
68208.jpg,0,667,241,827,D12
68208.jpg,156,803,835,1066,D40
68208.jpg,152,541,447,651,D20
68208.jpg,698,1186,858,1237,D10
68208.jpg,443,990,493,1078,D00
68208.jpg,255,827,716,974,D40
68208.jpg,501,508,855,824,D20
68224.jpg,106,553,250,723,D12
68224.jpg,103,405,325,564,D12
68224.jpg,0,528,117,673,D00
68224.jpg,356,677,519,881,D20
68224.jpg,341,883,511,1159,D40
68251.jpg,256,537,331,792,D00
68251.jpg,488,840,604,998,D12
68251.jpg,285,988,622,1148,D20
68251.jpg,185,1008,242,1216,D00
68251.jpg,321,850,470,974,D40
68264.jpg,115,846,740,1202,D40
68264.jpg,532,924,662,1067,D40
68264.jpg,144,853,449,1131,D40
68294.jpg,90,1100,192,1144,D10
68294.jpg,3,1212,156,1428,D12
68294.jpg,414,0,566,72,D20
68294.jpg,178,1121,266,1227,D20
68294.jpg,517,1192,857,1726,D20
68294.jpg,314,1136,473,1266,D20
68294.jpg,327,1398,459,1596,D20
68294.jpg,439,569,655,722,D20
68294.jpg,615,80,853,234,D20
68294.jpg,300,924,564,1112,D40
68485.jpg,486,465,533,691,D00
68485.jpg,317,523,434,742,D12
68485.jpg,326,744,467,818,D40
68485.jpg,369,1010,430,1052,D40
68485.jpg,285,836,630,1039,D20
68485.jpg,515,745,569,791,D40
68485.jpg,450,354,541,708,D00
68506.jpg,42,1177,186,1266,D40
68506.jpg,143,1624,231,1797,D40
68506.jpg,178,1803,274,1905,D40
68506.jpg,314,962,472,1178,D40
68509.jpg,435,1142,501,1275,D40
68509.jpg,211,599,446,1073,D12
68509.jpg,552,1587,640,1907,D20
68509.jpg,415,422,504,547,D40
68521.jpg,0,347,198,386,D10
68521.jpg,323,766,364,917,D00
68521.jpg,297,1192,390,1907,D00
68523.jpg,766,50,811,128,D00
68523.jpg,497,333,848,574,D20
68523.jpg,475,48,809,287,D12
68523.jpg,473,262,855,831,D12
68525.jpg,363,1551,444,1903,D20
68605.jpg,239,736,328,770,D40
68605.jpg,532,630,707,687,D40
68605.jpg,66,980,207,1114,D40
68605.jpg,510,1125,624,1240,D40
68605.jpg,140,883,202,956,D40
68606.jpg,408,882,635,1071,D40
68606.jpg,8,846,806,1346,D40
68625.jpg,600,1028,668,1123,D40
68632.jpg,176,1111,475,1338,D12
69022.jpg,255,113,389,158,D10
69022.jpg,245,533,778,869,D35
69022.jpg,248,112,594,205,D10
69022.jpg,362,920,553,1054,D40
69026.jpg,478,955,702,1065,D20
69026.jpg,147,720,311,827,D40
69026.jpg,480,821,708,960,D40
69027.jpg,706,868,738,897,D40
69027.jpg,540,741,599,773,D40
69027.jpg,682,566,759,726,D00
69579.jpg,6,1112,801,1899,D20
69579.jpg,355,970,512,1056,D40
69579.jpg,752,885,844,1079,D20
69583.jpg,1,1563,249,1907,D12
69583.jpg,324,1156,506,1257,D40
69583.jpg,6,583,829,1109,D12
69604.jpg,445,890,519,1093,D12
69604.jpg,114,784,408,951,D12
69604.jpg,469,1090,515,1186,D40
69604.jpg,127,363,279,642,D00
69610.jpg,457,1473,530,1605,D20
69610.jpg,5,365,217,739,D00
69778.jpg,305,566,672,752,D12
69778.jpg,401,751,487,869,D40
69778.jpg,418,751,471,790,D40
69783.jpg,225,305,672,836,D20
69783.jpg,91,1317,833,1882,D12
69783.jpg,368,871,515,942,D40
69784.jpg,372,563,407,592,D40
69784.jpg,435,1154,520,1384,D40
69784.jpg,395,608,538,825,D40
69784.jpg,363,459,408,514,D40
69784.jpg,416,1432,476,1516,D40
69784.jpg,400,941,549,1128,D40
69786.jpg,83,315,143,392,D00
69786.jpg,657,271,708,426,D00
69786.jpg,587,757,636,806,D40
69786.jpg,13,632,204,930,D00
69786.jpg,629,844,707,917,D40
69786.jpg,689,1005,747,1064,D40
70056.jpg,286,1418,388,1697,D40
70056.jpg,281,1125,405,1469,D40
70056.jpg,349,795,655,1060,D40
70058.jpg,197,1183,261,1266,D40
70058.jpg,306,1122,554,1289,D40
70063.jpg,192,599,651,932,D35
70064.jpg,0,1385,117,1481,D40
70064.jpg,314,290,464,338,D40
70064.jpg,368,821,564,1024,D40
70069.jpg,253,622,454,853,D40
70069.jpg,220,615,625,1175,D40
70071.jpg,138,851,300,1111,D40
70071.jpg,28,1128,181,1392,D40
70071.jpg,298,738,416,865,D40
70071.jpg,20,738,601,1417,D40
70071.jpg,520,721,658,809,D40
70071.jpg,325,660,423,714,D40
70082.jpg,390,839,774,999,D20
70082.jpg,436,622,644,757,D12
70082.jpg,396,842,783,1011,D12
70082.jpg,416,1017,557,1154,D40
70096.jpg,249,765,293,854,D00
70096.jpg,270,1222,565,1361,D40
77652.jpg,330,1081,541,1236,D40
77818.jpg,408,1281,681,1853,D35
77818.jpg,378,1017,643,1206,D35
77818.jpg,434,1221,641,1503,D35
77850.jpg,0,387,163,613,D20
77850.jpg,477,868,849,1085,D20
77850.jpg,0,1118,137,1236,D20
77850.jpg,1,152,169,378,D20
77850.jpg,10,1560,324,1768,D20
77850.jpg,160,392,855,843,D20
77850.jpg,395,215,540,347,D20
77850.jpg,12,1112,298,1236,D20
77850.jpg,636,193,845,370,D20
77850.jpg,5,861,349,1092,D20
77850.jpg,0,1248,333,1548,D20
77853.jpg,324,1053,447,1124,D40
77854.jpg,271,1049,427,1154,D40
77854.jpg,231,314,630,629,D12
77854.jpg,77,995,285,1151,D20
77854.jpg,700,1131,792,1394,D20
77854.jpg,74,1174,601,1539,D20
77854.jpg,423,984,669,1151,D20
77854.jpg,499,620,669,744,D20
77854.jpg,156,623,356,736,D20
77854.jpg,277,353,611,636,D20
77854.jpg,193,741,650,988,D20
77854.jpg,290,1084,382,1154,D40
77854.jpg,320,1002,395,1045,D40
78253.jpg,124,910,715,1907,D20
78253.jpg,407,785,494,830,D40
78257.jpg,0,1102,732,1850,D20
78257.jpg,10,950,306,1093,D20
78257.jpg,49,494,600,942,D12
78257.jpg,293,968,602,1075,D40
78261.jpg,289,485,357,534,D40
78261.jpg,0,1062,289,1385,D20
78261.jpg,374,1007,570,1171,D40
78261.jpg,189,788,843,1374,D40
