filename,xmin,ymin,xmax,ymax,class
318454.jpg,206,564,492,665,D40
318782.jpg,810,390,968,488,D40
318782.jpg,489,576,643,667,D40
318783.jpg,286,1273,454,1393,D35
318783.jpg,593,1453,759,1657,D35
318783.jpg,255,667,395,818,D40
318981.jpg,23,765,555,1154,D12
318981.jpg,551,777,636,843,D40
318987.jpg,857,569,1458,831,D20
318987.jpg,786,616,859,664,D40
318987.jpg,3,754,429,958,D12
318987.jpg,1465,642,1697,932,D20
318988.jpg,12,609,218,788,D00
318990.jpg,374,808,505,928,D40
318999.jpg,633,502,677,578,D00
318999.jpg,825,817,946,1023,D00
318999.jpg,373,410,507,466,D40
319000.jpg,348,1432,455,1704,D00
319000.jpg,453,616,501,680,D00
319001.jpg,479,338,510,406,D00
319001.jpg,363,605,505,667,D40
319002.jpg,1506,580,1704,641,D10
319005.jpg,613,546,793,694,D35
319005.jpg,757,640,1157,718,D10
321547.jpg,388,1084,624,1269,D40
321550.jpg,549,366,719,535,D20
321550.jpg,564,1271,960,1700,D12
321550.jpg,872,435,954,527,D00
321550.jpg,543,577,767,1069,D20
322474.jpg,914,647,960,684,D40
322508.jpg,202,287,456,453,D20
323001.jpg,345,783,524,886,D35
323304.jpg,445,756,528,849,D40
323647.jpg,374,576,647,861,D20
323647.jpg,7,544,160,721,D00
323695.jpg,165,582,827,1051,D40
323696.jpg,1221,528,1328,632,D40
323696.jpg,463,258,1012,627,D40
323720.jpg,93,1030,161,1205,D00
336459.jpg,393,551,706,710,D40
336464.jpg,441,58,716,178,D12
336464.jpg,457,65,722,179,D20
336479.jpg,374,1048,851,1459,D12
336479.jpg,376,1015,875,1428,D20
336479.jpg,501,598,712,807,D20
336479.jpg,439,834,694,972,D40
336575.jpg,444,656,606,773,D40
336607.jpg,304,643,469,716,D35
336705.jpg,406,568,587,763,D35
336752.jpg,482,677,613,774,D40
337973.jpg,20,1042,221,1472,D00
337973.jpg,738,76,863,151,D00
337973.jpg,0,143,70,341,D00
337973.jpg,895,408,952,494,D40
337973.jpg,865,377,955,501,D40
337973.jpg,274,824,423,966,D40
354347.jpg,445,509,612,627,D40
430875.jpg,693,1043,983,1252,D40
430875.jpg,24,649,62,773,D00
452810.jpg,307,417,752,732,D40
482807.jpg,347,570,718,830,D40
55056.jpg,579,507,710,623,D12
55056.jpg,885,484,1009,601,D20
55056.jpg,628,605,900,855,D12
55056.jpg,1133,559,1476,719,D20
55056.jpg,736,701,879,857,D00
55056.jpg,699,488,885,589,D40
61032.jpg,357,754,634,832,D40
61105.jpg,651,766,703,898,D00
66922.jpg,137,953,537,1136,D40
66922.jpg,477,993,671,1106,D40
67369.jpg,238,35,497,306,D20
67369.jpg,344,482,691,950,D20
67369.jpg,325,801,688,991,D20
67369.jpg,332,1006,522,1146,D40
67372.jpg,546,1234,790,1538,D12
67372.jpg,222,1211,520,1404,D40
67376.jpg,303,102,391,360,D00
67376.jpg,339,830,648,1013,D20
67376.jpg,334,1022,590,1186,D40
67381.jpg,666,1120,855,1208,D12
67381.jpg,365,1725,854,1874,D10
67381.jpg,0,181,127,255,D10
67381.jpg,251,849,629,958,D40
67381.jpg,162,434,732,831,D20
67395.jpg,382,368,851,913,D12
67395.jpg,151,125,361,344,D00
67395.jpg,263,941,494,1074,D40
67396.jpg,308,900,505,1063,D40
67396.jpg,190,621,697,874,D20
67402.jpg,46,625,621,1005,D12
67402.jpg,292,1043,518,1259,D40
67413.jpg,333,862,544,976,D40
67683.jpg,288,640,439,802,D20
67683.jpg,442,782,493,812,D40
67683.jpg,387,816,666,1198,D20
67725.jpg,0,385,55,458,D00
67725.jpg,214,176,281,235,D00
67725.jpg,71,312,130,363,D00
68078.jpg,327,769,471,831,D40
68078.jpg,151,795,347,939,D20
68078.jpg,262,964,328,1058,D40
68078.jpg,488,695,662,888,D20
68078.jpg,106,1169,228,1242,D40
68079.jpg,204,704,263,743,D40
68079.jpg,59,799,290,1070,D20
68079.jpg,77,784,605,1013,D20
68079.jpg,22,1159,477,1451,D12
68079.jpg,334,1009,471,1094,D40
68080.jpg,371,577,616,798,D20
68080.jpg,126,601,593,819,D20
68080.jpg,0,883,253,1087,D20
68080.jpg,170,852,693,1013,D20
68080.jpg,518,1073,630,1140,D40
68080.jpg,288,1026,495,1094,D40
68110.jpg,13,942,389,1398,D20
68110.jpg,337,600,543,789,D20
68110.jpg,566,378,819,466,D20
68110.jpg,294,798,531,926,D40
68111.jpg,452,852,610,1028,D20
68111.jpg,16,1048,394,1488,D12
68111.jpg,595,948,855,1271,D20
68111.jpg,266,292,613,472,D20
68111.jpg,222,874,443,1038,D40
68119.jpg,286,1070,566,1226,D40
68154.jpg,504,935,812,1299,D40
68161.jpg,429,1021,622,1243,D40
68164.jpg,86,1100,536,1409,D40
68164.jpg,476,786,618,891,D21
68164.jpg,535,1101,835,1431,D12
68186.jpg,20,879,451,1314,D40
68186.jpg,10,919,308,1289,D20
68186.jpg,540,812,856,1359,D20
68208.jpg,2,672,230,828,D12
68208.jpg,160,539,462,648,D20
68208.jpg,531,504,846,813,D20
68208.jpg,266,822,734,968,D40
68224.jpg,361,586,530,888,D20
68224.jpg,368,919,520,1153,D40
68251.jpg,257,515,333,796,D00
68251.jpg,184,1002,240,1195,D00
68251.jpg,311,847,476,982,D40
68264.jpg,143,863,456,1100,D40
68264.jpg,532,916,679,1046,D40
68294.jpg,477,1133,843,1669,D20
68294.jpg,282,910,570,1121,D40
68485.jpg,463,367,545,706,D00
68485.jpg,341,744,462,814,D40
68506.jpg,291,983,483,1168,D40
68506.jpg,172,1791,278,1907,D40
68509.jpg,299,1342,395,1907,D00
68509.jpg,221,631,306,937,D00
68521.jpg,288,1338,390,1907,D00
68523.jpg,481,295,845,960,D12
68605.jpg,496,625,732,709,D40
68605.jpg,74,980,208,1088,D40
68605.jpg,495,1118,637,1246,D40
68605.jpg,132,883,213,959,D40
68606.jpg,397,867,648,1004,D40
68606.jpg,275,867,764,1169,D40
68632.jpg,187,1089,697,1354,D40
69022.jpg,255,112,597,207,D10
69022.jpg,365,912,558,1046,D40
69026.jpg,142,715,304,826,D40
69026.jpg,486,815,704,960,D40
69027.jpg,665,553,760,738,D00
69027.jpg,537,739,603,786,D40
69579.jpg,20,1256,835,1897,D20
69583.jpg,322,1138,513,1274,D40
69604.jpg,133,371,277,639,D00
69610.jpg,407,419,476,872,D00
69610.jpg,13,354,229,729,D00
69778.jpg,149,207,261,590,D00
69778.jpg,267,570,737,806,D20
69783.jpg,272,307,664,822,D12
69783.jpg,362,864,518,953,D40
69783.jpg,259,281,678,839,D20
69784.jpg,371,462,411,512,D40
69784.jpg,406,1425,489,1523,D40
69784.jpg,369,592,546,814,D40
69784.jpg,395,932,540,1090,D40
69786.jpg,36,647,234,894,D35
69786.jpg,657,276,708,426,D00
69786.jpg,623,835,713,926,D40
70056.jpg,343,806,666,1053,D40
70056.jpg,283,1129,415,1406,D40
70058.jpg,334,1119,559,1273,D35
70058.jpg,5,666,204,792,D35
70058.jpg,339,1117,558,1263,D40
70064.jpg,285,1014,618,1195,D35
70064.jpg,384,838,573,1015,D35
70069.jpg,210,613,665,1152,D40
70071.jpg,292,732,435,856,D40
70071.jpg,322,661,432,719,D40
70082.jpg,377,846,780,1013,D12
70082.jpg,411,1018,558,1158,D40
70096.jpg,258,1218,561,1361,D40
77850.jpg,646,203,858,437,D20
77850.jpg,4,1101,226,1232,D20
77850.jpg,0,414,291,804,D20
77850.jpg,4,1267,329,1765,D20
77850.jpg,543,728,853,1109,D20
77850.jpg,16,886,328,1089,D20
77853.jpg,307,1037,450,1129,D40
78253.jpg,408,784,492,831,D40
78257.jpg,88,515,589,932,D20
78257.jpg,0,1104,755,1834,D20
78257.jpg,333,958,552,1079,D40
78261.jpg,310,937,658,1215,D40
78261.jpg,0,1217,858,1907,D20
78261.jpg,356,994,583,1183,D40
78263.jpg,295,901,606,983,D20
78263.jpg,0,1262,842,1905,D20
78263.jpg,2,918,271,1284,D20
78263.jpg,318,986,561,1217,D40
78265.jpg,22,1016,841,1895,D20
78265.jpg,44,217,107,257,D00
78265.jpg,247,806,558,987,D40
78267.jpg,0,1243,858,1907,D20
78267.jpg,621,1093,813,1236,D40
78267.jpg,29,839,565,1196,D40
78270.jpg,359,243,472,454,D20
78270.jpg,270,743,561,924,D40
78273.jpg,276,922,603,1161,D40
78275.jpg,268,1059,593,1337,D40
78280.jpg,205,319,434,460,D20
78280.jpg,331,1013,521,1154,D40
78280.jpg,43,517,375,874,D20
78280.jpg,4,953,262,1333,D20
78280.jpg,199,317,434,462,D12
78283.jpg,318,888,473,993,D40
78283.jpg,532,781,849,1068,D20
78283.jpg,4,812,274,1082,D20
78285.jpg,334,921,643,1283,D40
78293.jpg,298,1146,461,1240,D40
78295.jpg,369,1107,650,1305,D40
78316.jpg,387,790,464,986,D00
78331.jpg,635,215,857,465,D20
78331.jpg,301,157,505,692,D20
78331.jpg,554,112,662,189,D20
78331.jpg,316,174,491,446,D20
78331.jpg,353,748,508,913,D40
78332.jpg,380,413,597,666,D12
78332.jpg,307,859,472,975,D40
78594.jpg,2,1012,252,1405,D20
78594.jpg,245,950,698,1327,D40
78647.jpg,239,958,550,1303,D40
78649.jpg,394,830,571,1018,D40
78650.jpg,150,127,425,290,D20
78650.jpg,187,0,411,121,D20
78650.jpg,320,648,685,845,D20
78650.jpg,368,865,564,974,D40
78651.jpg,119,971,671,1263,D40
78652.jpg,295,932,624,1214,D40
78652.jpg,332,939,559,1093,D40
78656.jpg,161,187,249,233,D40
78656.jpg,361,792,465,880,D40
78657.jpg,263,1189,754,1758,D12
78657.jpg,226,864,577,1156,D40
78658.jpg,20,1233,678,1565,D20
78658.jpg,193,930,704,1237,D40
78665.jpg,272,996,479,1145,D40
78666.jpg,195,271,227,354,D00
78666.jpg,394,1039,839,1383,D20
78666.jpg,0,284,63,371,D00
78666.jpg,0,1408,858,1906,D20
78666.jpg,90,963,373,1151,D40
78669.jpg,3,493,114,777,D00
78669.jpg,192,960,643,1278,D40
78670.jpg,606,418,820,560,D00
78670.jpg,363,712,492,804,D40
78670.jpg,310,932,451,1020,D40
78676.jpg,183,738,631,1121,D40
78678.jpg,409,1307,590,1423,D40
78678.jpg,260,708,489,775,D20
78678.jpg,517,902,713,1082,D20
78678.jpg,258,791,507,906,D40
78679.jpg,0,1405,213,1888,D20
78679.jpg,469,1193,746,1603,D20
78679.jpg,263,934,507,1107,D40
78680.jpg,275,839,538,973,D40
78682.jpg,167,697,590,1042,D40
78683.jpg,246,799,626,1049,D40
78684.jpg,343,921,524,1031,D40
78685.jpg,255,741,544,879,D40
78691.jpg,83,720,730,1151,D40
78692.jpg,232,927,651,1140,D40
78692.jpg,229,935,656,1128,D35
78695.jpg,146,686,655,1189,D40
78695.jpg,195,707,600,949,D40
78698.jpg,324,1090,510,1212,D40
78698.jpg,227,928,633,1249,D40
78699.jpg,335,923,528,1061,D40
78700.jpg,125,1002,345,1373,D20
78700.jpg,425,391,540,609,D00
78700.jpg,353,951,527,1075,D40
78801.jpg,312,770,359,927,D00
78801.jpg,286,933,493,1024,D40
78805.jpg,350,1077,675,1303,D40
78808.jpg,528,384,603,663,D00
78810.jpg,9,1129,797,1850,D20
78810.jpg,163,582,571,891,D20
78810.jpg,357,932,570,1064,D40
78819.jpg,298,1009,417,1229,D20
78819.jpg,451,1202,520,1412,D00
78819.jpg,304,785,450,970,D40
78820.jpg,530,1276,641,1452,D20
78820.jpg,575,1463,689,1647,D20
78820.jpg,406,760,493,901,D20
78823.jpg,535,896,854,1292,D12
78823.jpg,4,1448,133,1907,D00
78823.jpg,534,843,858,1302,D20
78827.jpg,555,1477,857,1903,D12
78827.jpg,399,926,662,1080,D40
78833.jpg,744,364,858,610,D00
78833.jpg,2,350,186,557,D20
78833.jpg,200,417,595,984,D20
78833.jpg,571,236,697,363,D20
78833.jpg,366,182,525,343,D20
78833.jpg,300,1017,483,1145,D40
78833.jpg,155,1012,749,1395,D40
78839.jpg,278,1538,841,1906,D12
78839.jpg,343,535,537,693,D20
78839.jpg,283,713,584,864,D40
79661.jpg,1,1426,337,1487,D10
79661.jpg,120,622,205,899,D00
79661.jpg,405,1404,858,1493,D10
79661.jpg,403,916,572,1038,D40
79675.jpg,394,1168,461,1436,D00
79675.jpg,521,831,647,938,D40
79693.jpg,65,1567,782,1907,D12
79693.jpg,207,966,646,1424,D20
79701.jpg,266,559,611,967,D20
79701.jpg,496,1137,755,1358,D40
79701.jpg,315,1394,856,1907,D20
79702.jpg,242,562,527,854,D20
79702.jpg,362,888,533,992,D40
79731.jpg,662,27,718,101,D00
79731.jpg,197,1282,804,1660,D12
79731.jpg,420,645,571,824,D40
79731.jpg,237,1058,558,1264,D40
79732.jpg,505,900,550,933,D40
79732.jpg,276,813,326,848,D40
79732.jpg,320,1010,643,1208,D40
79732.jpg,596,937,655,979,D40
80012.jpg,381,991,546,1233,D40
80103.jpg,11,857,108,986,D00
80103.jpg,43,759,804,1017,D60
80110.jpg,334,945,525,1066,D40
80110.jpg,415,367,516,610,D00
80111.jpg,539,714,781,1058,D12
80111.jpg,428,1206,484,1430,D00
80115.jpg,391,827,528,897,D40
80115.jpg,145,1170,565,1289,D40
80124.jpg,244,714,415,875,D40
80124.jpg,321,1224,579,1422,D40
80125.jpg,258,1016,661,1448,D40
80128.jpg,289,768,810,887,D40
80137.jpg,623,1174,774,1258,D40
80137.jpg,370,982,706,1243,D40
80186.jpg,483,857,557,1101,D00
80186.jpg,580,1276,730,1907,D00
80186.jpg,112,924,380,1012,D40
80186.jpg,383,1098,600,1266,D40
80202.jpg,387,1211,584,1399,D40
80202.jpg,354,420,491,508,D40
80408.jpg,278,970,574,1338,D40
80438.jpg,16,748,502,1146,D40
80629.jpg,147,667,323,1187,D00
80629.jpg,586,470,678,763,D00
80696.jpg,133,644,771,976,D20
80696.jpg,322,560,393,596,D40
80696.jpg,399,345,556,483,D20
81253.jpg,237,973,610,1162,D40
81253.jpg,138,1156,685,1432,D20
81253.jpg,67,1140,628,1907,D20
81253.jpg,240,539,619,972,D20
81253.jpg,334,1008,521,1137,D40
81281.jpg,434,1088,578,1215,D40
81284.jpg,256,1027,611,1337,D40
81287.jpg,248,865,402,1068,D40
81289.jpg,1,448,168,735,D00
81289.jpg,358,892,521,1087,D40
81298.jpg,445,1031,549,1082,D40
81298.jpg,346,1100,653,1415,D20
81303.jpg,326,1041,417,1119,D40
81304.jpg,25,1225,273,1409,D00
81304.jpg,180,990,691,1240,D60
81305.jpg,7,1049,858,1885,D20
81305.jpg,404,841,511,930,D40
81305.jpg,361,400,730,823,D12
81308.jpg,401,1208,622,1530,D12
81308.jpg,383,1058,536,1213,D40
81310.jpg,92,726,210,1013,D00
81312.jpg,5,1070,690,1903,D20
81312.jpg,387,784,479,862,D40
81314.jpg,194,920,422,1034,D12
81314.jpg,184,1230,840,1645,D20
81314.jpg,226,1047,377,1181,D40
81831.jpg,318,844,547,957,D40
81836.jpg,271,976,395,1066,D40
82156.jpg,494,1540,596,1907,D00
82156.jpg,385,1058,592,1432,D00
82156.jpg,358,857,531,965,D35
82156.jpg,552,551,612,605,D00
82156.jpg,230,951,334,1027,D40
82156.jpg,423,975,501,1039,D40
82203.jpg,275,722,738,1074,D35
82203.jpg,406,1475,857,1900,D12
82203.jpg,279,766,364,1056,D00
82203.jpg,533,724,741,988,D00
82204.jpg,244,901,311,1062,D00
82204.jpg,211,877,592,1228,D35
82246.jpg,157,1009,393,1204,D40
82246.jpg,378,772,634,988,D40
82248.jpg,32,683,107,717,D40
82248.jpg,134,869,545,1187,D40
82249.jpg,249,1026,588,1240,D40
82255.jpg,183,27,247,290,D00
82255.jpg,320,620,671,724,D35
82255.jpg,80,891,713,1280,D40
94091.jpg,10,1180,336,1555,D40
94091.jpg,5,1161,204,1298,D40
94091.jpg,193,1360,460,1542,D40
94091.jpg,361,1002,566,1128,D35
94226.jpg,431,0,565,672,D00
94227.jpg,374,1044,517,1226,D40
94227.jpg,377,1305,572,1517,D40
94227.jpg,641,1359,857,1428,D10
94229.jpg,372,42,521,775,D00
94422.jpg,387,1394,497,1487,D40
94422.jpg,214,839,671,1193,D40
94603.jpg,254,1620,854,1907,D40
94904.jpg,458,467,728,610,D40
94904.jpg,1040,402,1323,602,D40
94919.jpg,309,1005,370,1057,D40
94919.jpg,342,768,560,949,D40
IPC202_22.90806_120.25163_2022_04_02_11_49_04.jpg,1344,759,1919,1066,D20
IPC202_22.90812_120.2503_2022_04_02_11_48_34.jpg,261,891,574,1071,D21
IPC202_22.90812_120.2503_2022_04_02_11_48_34.jpg,616,678,1407,1080,D60
IPC202_22.90839_120.25399_2022_04_02_11_49_34.jpg,895,249,940,296,D00
IPC202_22.90984_120.29303_2022_01_05_13_15_53_2388.jpg,415,381,481,500,D00
IPC202_22.90992_120.29073_2022_02_13_12_24_37_3942.jpg,740,334,867,439,D20
IPC202_22.90992_120.29073_2022_02_13_12_24_37_3942.jpg,640,397,852,687,D20
IPC202_22.91001_120.28996_2022_02_13_12_46_39_4470.jpg,1150,581,1304,670,D20
IPC202_22.91001_120.28996_2022_02_13_12_46_39_4470.jpg,1078,354,1141,571,D00
IPC202_22.91001_120.28996_2022_02_13_12_46_39_4470.jpg,781,645,1052,756,D40
IPC202_22.91001_120.28996_2022_02_13_12_46_39_4470.jpg,1146,740,1221,1079,D00
IPC202_22.91001_120.28996_2022_02_13_12_46_39_4470.jpg,1512,559,1917,781,D20
IPC202_22.91001_120.28996_2022_02_13_12_46_39_4470.jpg,1409,382,1729,563,D20
IPC202_22.91001_120.28996_2022_02_13_12_46_39_4470.jpg,507,566,634,624,D40
IPC202_22.91001_120.28996_2022_02_13_12_46_39_4470.jpg,1112,585,1167,634,D40
IPC202_22.91003_120.26591_2022_04_02_11_51_17.jpg,333,538,580,786,D00
IPC202_22.91003_120.26591_2022_04_02_11_51_17.jpg,1319,351,1473,483,D00
IPC202_22.91003_120.26591_2022_04_02_11_51_17.jpg,71,807,315,1068,D00
IPC202_22.91003_120.26591_2022_04_02_11_51_17.jpg,227,295,518,418,D00
IPC202_22.91003_120.26591_2022_04_02_11_51_17.jpg,73,526,574,1060,D00
IPC202_22.91003_120.26591_2022_04_02_11_51_17.jpg,759,261,844,348,D00
IPC202_22.91004_120.26602_2022_04_02_11_51_18.jpg,748,320,811,392,D00
IPC202_22.91006_120.26614_2022_04_02_11_51_19.jpg,727,296,851,437,D00
IPC202_22.91007_120.26618_2022_01_05_13_10_14_249.jpg,1142,230,1210,255,D41
IPC202_22.91017_120.2818_2022_01_05_13_13_55_1267.jpg,560,392,630,718,D00
IPC202_22.91017_120.2818_2022_01_05_13_13_55_1267.jpg,446,277,538,397,D00
IPC202_22.91017_120.2818_2022_01_05_13_13_55_1267.jpg,922,203,1076,291,D00
IPC202_22.91017_120.2818_2022_01_05_13_13_55_1267.jpg,560,542,609,717,D00
IPC202_22.91017_120.2818_2022_01_05_13_13_55_1267.jpg,178,538,326,717,D00
IPC202_22.91017_120.2818_2022_01_05_13_13_55_1267.jpg,679,506,883,541,D10
IPC202_22.9102_120.28202_2022_01_05_13_13_57_1761.jpg,0,428,168,527,D41
IPC202_22.9102_120.28202_2022_01_05_13_13_57_1761.jpg,335,347,433,471,D00
IPC202_22.9102_120.28202_2022_01_05_13_13_57_1761.jpg,666,488,956,528,D10
IPC202_22.9102_120.28202_2022_01_05_13_13_57_1761.jpg,134,549,282,719,D00
IPC202_22.91077_120.26984_2022_04_02_11_52_10.jpg,885,524,1055,703,D12
IPC202_22.91077_120.26984_2022_04_02_11_52_10.jpg,470,573,770,952,D20
IPC202_22.91101_120.26994_2022_04_02_11_52_15.jpg,364,781,681,1077,D21
IPC202_22.91101_120.26994_2022_04_02_11_52_15.jpg,576,760,878,1080,D21
IPC202_22.91112_120.33298_2022_02_13_12_39_37_1016.jpg,1091,270,1291,393,D20
IPC202_22.91112_120.33298_2022_02_13_12_39_37_1016.jpg,1102,411,1395,633,D20
IPC202_22.91118_120.33322_2022_02_13_12_33_56_897.jpg,375,708,921,1080,D20
IPC202_22.91118_120.33322_2022_02_13_12_33_56_897.jpg,580,402,936,617,D20
IPC202_22.91132_120.27011_2022_04_02_11_52_22.jpg,688,969,1051,1080,D21
IPC202_22.91193_120.27038_2022_04_02_11_52_34.jpg,836,481,970,615,D21
IPC202_22.91313_120.27092_2022_04_02_11_52_50.jpg,866,679,1021,807,D12
IPC202_22.9132_120.27095_2022_04_02_11_52_51.jpg,931,416,1021,1080,D00
IPC202_22.91413_120.24559_2022_04_02_11_47_03.jpg,690,687,819,785,D40
IPC202_22.91468_120.2716_2022_04_02_11_53_10.jpg,747,894,829,958,D40
IPC202_22.91771_120.24214_2022_04_02_11_46_24.jpg,833,524,987,588,D41
IPC202_22.91771_120.24214_2022_04_02_11_46_24.jpg,832,522,922,592,D21
IPC202_22.91771_120.24214_2022_04_02_11_46_24.jpg,11,501,435,567,D10
IPC202_22.91777_120.24209_2022_04_02_11_46_23.jpg,925,551,1009,625,D21
IPC202_22.91777_120.24209_2022_04_02_11_46_23.jpg,1606,512,1753,626,D00
IPC202_22.91807_120.24185_2022_04_02_11_45_24.jpg,1315,515,1545,685,D00
IPC202_22.91807_120.24185_2022_04_02_11_45_24.jpg,1334,331,1495,417,D00
IPC202_22.91807_120.24185_2022_04_02_11_45_24.jpg,1106,307,1264,417,D00
IPC202_22.91812_120.24182_2022_04_02_11_45_23.jpg,690,558,956,634,D41
IPC202_22.91812_120.24182_2022_04_02_11_45_23.jpg,1412,682,1760,1067,D00
IPC202_22.91844_120.24155_2022_04_02_11_45_18.jpg,1113,219,1183,266,D00
IPC202_22.91844_120.24155_2022_04_02_11_45_18.jpg,969,378,1031,478,D00
IPC202_22.91844_120.24155_2022_04_02_11_45_18.jpg,1320,364,1407,432,D00
IPC202_22.91862_120.24133_2022_04_02_11_45_15.jpg,1198,259,1285,324,D00
IPC202_22.91867_120.24125_2022_04_02_11_45_14.jpg,735,337,826,412,D00
IPC202_22.91867_120.24125_2022_04_02_11_45_14.jpg,1517,500,1919,876,D00
IPC202_22.91873_120.24118_2022_04_02_11_45_13.jpg,1382,431,1513,495,D00
IPC202_22.91873_120.24118_2022_04_02_11_45_13.jpg,462,734,764,806,D10
IPC202_22.91873_120.24118_2022_04_02_11_45_13.jpg,1250,314,1360,407,D00
IPC202_22.91873_120.24118_2022_04_02_11_45_13.jpg,1615,575,1919,846,D00
IPC202_22.91883_120.24103_2022_04_02_11_45_11.jpg,480,778,856,843,D10
IPC202_22.91883_120.24103_2022_04_02_11_45_11.jpg,1446,443,1581,585,D00
IPC202_22.91911_120.2273_2021_09_24_13_41_57.jpg,992,349,1258,498,D20
IPC202_22.91913_120.22749_2021_09_24_13_41_55.jpg,638,466,768,561,D21
